,Pop,Raio_medio,std_R,tm,tm_std,tp,tp_std,I1,I2,I3,I4,I5,I6,I7,a,b,f=a+b/2,tetha,Excent,flong,sym,Conc
K0038,3,0.657885609049,0.197580997771,9.42075514507,0.2134271443,9.48447788711,0.0464579419552,0.602286516111,0.0220635456813,0.018575120781,0.0375019165029,-0.000488527704489,0.00209886690519,0.00045439402604,35.3889154839,27.5109519759,31.4499337299,-0.20003495947,0.222611046431,1.26008713909,0.906474820144,0.289830632647
K0038,4,0.457818593194,0.253878619582,9.42075514507,0.2134271443,9.67408622112,0.0927218046913,0.349326257664,0.0114734698253,0.00952114158874,0.0139049988094,-5.98708776762e-05,-0.00126849720226,-0.000109554480805,27.6089786933,20.1120361005,23.8605073969,0.664662509818,0.271540018777,1.07622224466,0.929341317365,0.557554315123
K0039,1,1.06690665826,0.410477829045,9.0456179377,0.225425260223,8.73768418587,0.0902663802587,1.66124844291,2.38623409527,3.8985990906,10.3207177391,21.933955609,7.45386541482,0.121979685772,52.2024290207,9.95131937403,31.0768741973,-0.328442403832,0.809370568368,2.56635163057,0.409411764706,0.408532631256
K0039,2,0.774749988922,0.337734456667,9.0456179377,0.225425260223,9.00074088656,0.0432686070945,0.91013260947,0.357566308576,0.500855575153,0.147220496492,0.0811296099683,0.104017243387,-0.0206331220985,35.7612881168,16.2700700026,26.0156790597,-0.317668663106,0.545036802102,1.80127127003,0.77358490566,0.389333643362
K0039,3,0.650518355878,0.273928413185,9.0456179377,0.225425260223,9.12526461618,0.0531212383335,0.634812210751,0.131442240464,0.0132184093604,0.121574478537,6.61713158559e-05,0.0124588629857,-0.00096012184695,29.0820021365,15.1946918747,22.1383470056,-0.494856439769,0.477522496444,1.38323286657,0.858490566038,0.426454259857
K0039,4,0.72936466184,0.409742974844,9.0456179377,0.225425260223,9.31950832105,0.109741917943,0.89156505874,0.439554732671,0.407122196755,2.40935101,0.650743075546,0.671016518969,-0.0812342791858,36.3078785601,13.9223666842,25.1151226221,-0.364213012514,0.616546952442,1.86908210098,0.344339622642,0.720893408796
K0040,1,0.819323034755,0.373824623838,8.8510174374,0.229637309786,8.60171556006,0.099493231245,1.03022595641,0.617357448249,0.318049472728,0.127818424049,0.00210157148492,-0.0152025822018,0.00929234366173,34.3035509911,12.5872645521,23.4454077716,0.352014473998,0.633062345198,1.94347891586,0.462962962963,0.472145913466
K0040,2,0.633457491063,0.261280450362,8.8510174374,0.229637309786,8.76478305266,0.0294884122991,0.598328365076,0.0754773029278,0.0743810449127,0.0135565006024,0.000296630086086,-0.000934597771614,0.00121965241645,23.7486117938,14.4583431121,19.1034774529,0.549455180452,0.391192073134,1.23594253666,0.835913312693,0.367712937287
K0040,3,1.01584266059,0.454907982286,8.8510174374,0.229637309786,8.88287050307,0.048880183347,1.5785927211,2.02107594238,2.68036128665,6.80468096426,6.32377789971,3.60395681273,0.446437066138,44.0244692663,10.0691559472,27.0468126067,0.479427049099,0.771282740824,1.77305988368,0.947368421053,0.48757403025
K0040,4,0.934370069508,0.506212374876,8.8510174374,0.229637309786,9.15547246627,0.185484074207,1.4386987319,1.77110207884,2.88815177789,5.34128517449,6.92666668326,3.73856175697,0.0815594392723,42.2979196302,8.34773960815,25.3228296192,0.363490438629,0.802644203754,2.3400603202,0.66253869969,0.757327142272
K0041,1,0.958794666463,0.438509949393,9.07179593736,0.165183893423,8.85307255911,0.0974384678217,1.41422503585,1.52284208845,0.311361918431,4.16073449415,-0.224948027164,1.61704538918,-0.658992972338,41.996917802,10.9547543504,26.4758360762,-0.666095613165,0.739153373063,0.811204862773,0.894894894895,0.515098336677
K0041,2,0.734476955946,0.344879355452,9.07179593736,0.165183893423,9.03607606054,0.0437072181061,0.837639441243,0.378559104474,0.0333540259451,0.89337941239,-0.0132865463166,0.158487180707,-0.0336554130707,31.1068920544,12.1695111838,21.6382016191,-0.719995555367,0.60878408674,0.908371901328,0.678678678679,0.471871168226
K0041,3,1.04203905968,0.389479455832,9.07179593736,0.165183893423,9.13745183842,0.0116251735142,1.58423161526,1.83837898347,8.23672968619,17.9735330383,-5.48523993885,6.60778267592,8.02342797073,44.1174135374,12.2953845558,28.2063990466,-0.551614505492,0.72130314155,0.665781898906,0.634441087613,0.410509210229
K0041,4,0.590478506769,0.290977451218,9.07179593736,0.165183893423,9.26108890248,0.0914621684893,0.552937654231,0.153508021429,0.00726760640828,0.0528370727629,9.06125097468e-05,0.00293334215203,0.000223323801021,25.0460868115,10.3438261901,17.6949565008,-0.443668168168,0.587008291238,0.617848002036,0.78313253012,0.493520256506
K0042,1,0.788161452036,0.189833195232,9.04515016279,0.269968572299,8.70644688151,0.12954052321,0.836655698398,0.0195984991423,0.0822915626862,0.381274113095,0.00812711831971,0.0134707609401,0.0142225631809,39.3321005736,33.2191378123,36.275619193,0.589447974846,0.155419178538,0.938008001911,0.941919191919,0.215986062875
K0042,2,0.851208726353,0.24732236848,9.04515016279,0.269968572299,8.9372723648,0.0543019400471,1.00019290123,0.532736273711,0.0996521803366,0.144157263152,-0.000120536604416,0.0148374449373,0.00188331701869,52.3492875797,20.692104799,36.5206961893,-0.414364687487,0.604729963756,1.71642518919,0.893939393939,0.302546439628
K0042,3,0.67376449301,0.21391173252,9.04515016279,0.269968572299,9.15907676877,0.0423537267396,0.637716712065,0.0034866080946,0.067384113092,0.105091647696,-0.00183613943987,-0.00239539422008,0.00423189629184,33.1796242637,30.2373501459,31.7084872048,-0.715691099664,0.0886771379443,1.01295072013,0.921518987342,0.272980825129
K0042,4,0.508383131417,0.259942938872,9.04515016279,0.269968572299,9.37829469726,0.140096836462,0.41547050334,0.0759049892866,0.0478435117592,0.259105921367,0.00322978149262,0.0204698325213,-0.00235526616019,33.0625005594,14.8801790757,23.9713398176,0.71889545474,0.549937880563,0.91560790502,0.713021491783,0.513708932719
K0043,1,0.520282369847,0.226665727144,9.49941249792,0.187393691718,9.2752370692,0.0998673608764,0.409599245794,0.034300404547,0.0136713992704,0.106726023985,-0.000182181502671,0.00864882949279,0.00119038998332,28.7950565906,17.6863623512,23.2407094709,-0.71995343708,0.385784768455,1.0608628188,0.473457675753,0.433304003404
K0043,2,0.764608742234,0.29675902212,9.49941249792,0.187393691718,9.43590325643,0.0369443943254,0.856771865504,0.355408389322,0.183205241155,1.65446824321,0.195875408306,0.387288622868,0.104588321747,44.9720254801,19.0465166838,32.0092710819,0.30374119636,0.576480790437,1.91457827327,0.33908045977,0.38228534136
K0043,3,0.697901103569,0.270069102875,9.49941249792,0.187393691718,9.52242214653,0.0440764783053,0.713246465848,0.118745556211,0.410664226315,0.0112988657156,0.00733941620022,0.0146346773259,0.0102740682231,38.3733631796,22.6531048469,30.5132340133,0.110600237088,0.40966589921,1.66832878154,0.804597701149,0.357157181237
K0043,4,0.790552376889,0.202143996968,9.49941249792,0.187393691718,9.76479090148,0.0439329791388,0.849343201698,0.168274272611,0.254949302855,1.12392488901,0.0469751902046,0.16282053898,-0.138960563724,41.8423515969,24.706106807,33.274229202,0.64125484338,0.409543061897,1.14819124208,0.270503597122,0.216404110228
K0044,1,0.836793115535,0.118466994967,9.79309350848,0.19303650427,9.53638968412,0.0528227103478,0.909642355741,0.15365252433,0.0224761128405,0.235273695184,0.00524206605393,0.0401275085713,0.000984170906716,51.6559466293,32.5760162752,42.1159814523,-0.104352143874,0.36936561227,1.56768769779,0.450731707317,0.116637348594
K0044,2,0.694517683494,0.228987358438,9.79309350848,0.19303650427,9.71575875126,0.0530964364328,0.681029863177,0.138941947958,0.0251462043499,0.0069003373166,-5.83447525245e-07,1.78779309434e-05,1.01350225031e-07,46.4784576941,25.1391210944,35.8087893943,0.0185196506221,0.459123164975,0.541166716386,0.485853658537,0.32912721979
K0044,3,0.63942169334,0.24948098886,9.79309350848,0.19303650427,9.88441024529,0.0417759520651,0.601077466558,0.0309508089945,0.0293586155151,0.347475246193,-0.000183759661255,0.0106505799788,0.00631198548909,39.8717198535,29.4933034616,34.6825116576,0.708410932619,0.260295177384,1.04594299608,0.756598240469,0.402359478109
K0044,4,0.503052373346,0.203692728822,9.79309350848,0.19303650427,10.0359124617,0.0498503591607,0.375449180603,0.0117554127073,0.0368397201305,0.120645701101,-0.000161648374347,-0.00135678273664,0.000617759450352,31.4796594361,23.3852706962,27.4324650662,-0.402305926673,0.257130759511,0.816294383488,0.421875,0.389220165424
K0045,1,0.584906348082,0.214257314616,9.0477278974,0.209050283375,8.77259964471,0.219618032933,0.494040838301,0.0135795545994,0.0303188414691,0.0539031768135,-0.00148110438395,6.56016807756e-06,-0.000968109337493,29.5692300866,23.2506686567,26.4099493716,-0.382146231201,0.213687046007,0.842025019607,0.449720670391,0.329171384106
K0045,2,0.657203229616,0.224595747192,9.0477278974,0.209050283375,9.03851327168,0.0299334146286,0.614166224525,0.0109737973292,0.0297132937978,0.050602593361,0.00034905328485,0.00171060620167,-7.19919824613e-05,32.0857674637,27.0088058474,29.5472866556,0.432504875594,0.158230954647,1.11749484901,0.837988826816,0.288490595938
K0045,3,0.851276228422,0.26679324586,9.0477278974,0.209050283375,9.14275692513,0.00970920111064,1.01617902063,0.464841005566,0.0734594215495,0.0743510597279,-0.000789396116549,0.00530590841903,0.000749799821415,49.2412766245,21.8518639777,35.5465703011,0.403811889785,0.556228727692,1.65218007057,0.966386554622,0.240037731886
K0045,4,0.693116773038,0.313754715902,9.0477278974,0.209050283375,9.23728013426,0.0696426858203,0.737990121766,0.188987743069,0.175300192515,0.05837385133,1.53234348191e-05,6.98650900795e-05,9.40398532874e-07,40.95101681,20.8246481478,30.8878324789,0.710490633938,0.491474210655,1.09215114466,0.970629370629,0.476354696925
K0046,1,0.652690123126,0.138556622694,9.55299231209,0.203865265218,9.31120717641,0.0475823961346,0.566847637051,0.059428993734,0.0490832058429,0.0508442343886,-0.00159829578736,0.00769482434869,-0.00170216167854,30.5323189882,19.2750372872,24.9036781377,0.673893032521,0.368700513882,0.909005594764,0.897391304348,0.198248128882
K0046,2,0.689903041999,0.221840539717,9.55299231209,0.203865265218,9.43600023748,0.049730776157,0.66861852552,0.109340868105,0.0199545361357,0.0518493159506,-6.3519056998e-05,-0.00505909002419,-0.00039099566821,33.8995384588,19.7140533877,26.8067959233,0.431175310126,0.418456584249,1.39603324085,0.994782608696,0.301731754056
K0046,3,0.730720168262,0.344092618982,9.55299231209,0.203865265218,9.63586217883,0.0500738751902,0.833295261765,0.505526480658,0.39350013035,0.0886455052226,-0.0014790501549,0.0122330952689,-0.00472922862348,42.0685962075,11.8383256034,26.9534609055,-0.648280417267,0.718594707914,0.790320103219,0.631762652705,0.539778589617
K0046,4,0.758230110594,0.385672336062,9.55299231209,0.203865265218,9.82906096963,0.0609195997326,0.922728817881,0.705658397984,0.133157566523,0.12513700376,-0.00210519325538,-0.0242892462583,0.000583690973068,44.9850262575,9.7433453425,27.3641858,-0.663254971705,0.78340914404,0.799431809396,0.637630662021,0.674265269882
K0047,1,0.735931767199,0.159621785841,9.5322157245,0.150350937437,9.35458675464,0.0480737892073,0.721828996643,0.0659098690972,0.358123655417,0.827614013169,-0.0172946783637,-0.0351623232495,0.0330622507028,37.1188618512,25.5902432466,31.3545525489,-0.0266789918579,0.310586532821,0.68981300568,0.232954545455,0.202276765414
K0047,2,0.692497099579,0.231030131362,9.5322157245,0.150350937437,9.46523029072,0.0397688991056,0.678309416968,0.0727087603177,0.123227155731,0.31622421228,-0.0119590903978,-0.0172610586992,-0.00263591352498,36.5338294171,23.9874681096,30.2606487633,-0.210502524243,0.343417635317,1.46246311934,0.676136363636,0.286938781082
K0047,3,0.739912355794,0.319671997516,9.5322157245,0.150350937437,9.57500036621,0.0474655560599,0.829175493705,0.496516969707,0.295130398005,0.880014146722,0.101486667828,0.241215448606,-0.0345749561186,46.4055642716,13.2230250305,29.8142946511,0.448959790316,0.715055182755,1.80332894853,0.532763532764,0.465364951122
K0047,4,0.570932008899,0.276118303306,9.5322157245,0.150350937437,9.73430283677,0.0744904499421,0.512588803522,0.0916217603687,0.0347320786358,0.0297375182991,-0.00101366396035,-0.00859013161003,0.000298513220801,33.8568045652,17.1789551526,25.5178798589,0.615849007701,0.492599630319,1.22019802177,0.981507823613,0.540671063021
K0049,1,0.851510824285,0.306238604932,9.35052648054,0.265780666969,9.03515166093,0.219265678777,1.04247574229,0.3742514719,0.847350351903,1.99053411926,0.707555078778,0.592781708372,0.353093406218,44.0314139543,22.4677040464,33.2495590003,0.342187872198,0.489734668306,1.63328591864,0.600682593857,0.35881991657
K0049,2,0.837968443278,0.272750575034,9.35052648054,0.265780666969,9.27382709234,0.0300677629622,0.988695267272,0.40101175515,0.460477317403,1.94832023229,0.117893727443,0.308920839238,0.112161206322,43.5996053171,20.410196537,32.004900927,-0.762042547458,0.531871988551,0.970526687822,0.764505119454,0.297316664234
K0049,3,0.781120320615,0.241894966216,9.35052648054,0.265780666969,9.42571121508,0.0620306066295,0.85422335335,0.289443372546,0.0852446545407,0.051149638278,-0.00263048080134,-0.0175446923547,0.0033831252795,40.3251310675,19.218469185,29.7718001262,0.567861269237,0.523412108622,1.31253937098,0.969178082192,0.299320954044
K0049,4,0.440375066683,0.218127560989,9.35052648054,0.265780666969,9.66770601848,0.134789049172,0.307946526408,0.0475027822406,0.00198226556869,0.00492017643004,1.52374775318e-06,0.000277815498632,2.17755338295e-06,24.8052512984,10.2613049764,17.5332781374,0.507431527041,0.586325296486,1.48067031692,0.950427350427,0.502503258812
K0050,1,0.663702661743,0.16713755209,9.6639264381,0.148741575281,9.46959049573,0.0578659663611,0.5964453125,0.0767754503727,0.0775318316189,0.0140052426851,-1.20315751821e-06,-0.000113215692653,-2.30998623238e-06,33.4382611079,20.2183751592,26.8283181336,0.540612825612,0.395352076057,0.800886888547,0.940625,0.221171348115
K0050,2,0.748148436934,0.264065710141,9.6639264381,0.148741575281,9.62136292519,0.0199365461507,0.801403808594,0.117094488531,0.405372073138,0.719172859728,0.0136973882368,0.0134296773834,0.0262644862035,38.2596523246,24.2444375889,31.2520449567,-0.470893799042,0.366318402915,0.773592059767,0.68125,0.330514363404
K0050,3,0.693070499533,0.282907745464,9.6639264381,0.148741575281,9.7148351588,0.0410586992781,0.715662188854,0.248450842224,0.010783886458,0.141249105967,-0.000830442505832,0.0266243421215,0.000223158279061,39.3599435451,16.648265678,28.0041046115,0.782943626907,0.577025163695,1.00342495019,0.758620689655,0.413894767108
K0050,4,0.693462199224,0.342565225004,9.6639264381,0.148741575281,9.85003118876,0.0790566427548,0.762750385114,0.330583085582,0.150258401343,0.0632492296977,0.000924263886662,0.0172180251434,0.000868019401751,41.3472902501,15.4916614127,28.4194758314,-0.515995247686,0.625328254426,0.664969709391,0.682316118936,0.592070088065
K0051,1,0.898336906206,0.123387231879,9.65022209512,0.130806071009,9.46978071787,0.0719539868386,1.04714494299,0.172825975309,0.339332810562,0.145452355481,0.0125271838726,0.000754218053667,0.00553910325629,53.6010587255,35.2152217025,44.408140214,0.373088165822,0.343012572142,1.35016168852,0.745417515275,0.10126621699
K0051,2,0.623927253501,0.192407938152,9.65022209512,0.130806071009,9.62342762604,0.0330630943305,0.542878742,0.0012249033608,0.00915900736967,0.119166786932,0.000125786993741,0.0013623618036,-0.000741078854535,33.6890358695,31.5828523215,32.6359440955,-0.518244917409,0.0625183681761,1.03338731155,0.792260692464,0.293477507239
K0051,3,0.587594341514,0.22254428164,9.65022209512,0.130806071009,9.70980030255,0.024755679735,0.503754685548,0.0312918308629,0.0199360358733,0.000615500170028,-1.56359963537e-06,-2.69984950421e-05,-2.98618479951e-06,36.5249685472,25.3109667925,30.9179676699,-0.270286469765,0.307022899697,0.732925894643,0.759183673469,0.380632906784
K0051,4,0.575444441509,0.24787562002,9.65022209512,0.130806071009,9.79795599422,0.0538109131592,0.500402655552,0.0808934039787,0.0177006051336,0.00195680872626,-3.11862566338e-05,-0.000986168119054,-4.09987317905e-05,39.2405078266,20.585494065,29.9130009458,-0.618037846359,0.47540194546,1.20795808127,0.982670744139,0.44115770046
K0052,1,0.771646105544,0.235337448069,9.22175756842,0.242509172469,8.92006468322,0.092444146144,0.828105006086,0.179042272934,0.193394552253,0.303566729699,0.0242167385138,0.0555143775551,0.000877748494069,42.329352372,24.0815004764,33.2054264242,-0.50252837171,0.431092158823,1.32455134917,0.782122905028,0.2810937094
K0052,2,0.732848647324,0.243783666467,9.22175756842,0.242509172469,9.13220059558,0.052333912257,0.760029341288,0.0850213599139,0.0396964075145,0.637688170152,0.0221685755746,0.0725097521577,0.0112960572466,38.7789556193,25.8819728221,32.3304642207,-0.679719368417,0.332576847191,1.08400134611,0.690909090909,0.350449636914
K0052,3,0.697810225703,0.245598820349,9.22175756842,0.242509172469,9.29106213491,0.0378127838832,0.697280062595,0.0589424615179,0.027529828664,0.0499954609136,-6.54199331064e-05,0.00120533097915,-0.000146924090513,36.6645178689,25.4938052958,31.0791615824,-0.614500248742,0.304673652413,1.12438682962,0.948251748252,0.277133602794
K0052,4,0.584944749922,0.330718984553,9.22175756842,0.242509172469,9.54412480806,0.121096913895,0.575210523742,0.213797466007,0.090947441399,0.315283175138,0.0120356173282,0.0633992679583,0.00202369585065,38.5195775339,12.7021354311,25.6108564825,0.462946200043,0.670242088715,0.590276030859,0.844755244755,0.688415178089
K0053,1,1.03799692948,0.366523078111,8.66923192237,0.35531094231,8.27943768056,0.0941480208638,1.54094793579,1.65269587199,3.24308387073,12.7995461899,15.6258131967,5.46314718511,2.39569040865,44.2900098407,13.3128044821,28.8014071614,-0.51078108373,0.699417441314,1.59470365377,0.109510086455,0.426339508578
K0053,2,0.724749716492,0.200205763264,8.66923192237,0.35531094231,8.48801506738,0.056083014039,0.718999410343,0.0830398550582,0.00221313670966,0.105974566943,-0.000248471723246,0.0114501434482,-0.000216980873775,26.4380984464,17.2915624538,21.8648304501,-0.358292569869,0.345960433241,1.36609450733,0.772334293948,0.265832618631
K0053,3,0.926303887557,0.343055891534,8.66923192237,0.35531094231,8.73554229301,0.0979594010788,1.24793110691,1.14142814139,1.44488926686,5.1615068255,3.13044520393,2.00630839395,-0.526374426149,39.9781463149,11.1307117815,25.5544290482,-0.479374840026,0.721580092939,1.71349276341,0.585507246377,0.394002153946
K0053,4,0.444047693769,0.233670523955,8.66923192237,0.35531094231,9.17506887435,0.19536648078,0.321001369909,0.0479804764138,0.0104462150814,0.0591404944839,0.000154007688946,0.00367652470756,-0.000138637160188,19.3316247586,8.39965357292,13.8656391658,-0.69190194594,0.565496760992,1.13603537988,0.809248554913,0.526033538568
K0054,1,0.620143933414,0.197193525732,9.4189588417,0.124953836867,9.27118382104,0.0694039200263,0.539235734322,0.0178949840857,0.00241670741593,0.20314672554,-0.000264544566838,0.01081027401,0.00105206333881,34.4946070111,26.7742346989,30.634420855,0.449133967801,0.223813893856,1.16858306838,0.610859728507,0.305943857906
K0054,2,0.76074201271,0.187830251101,9.4189588417,0.124953836867,9.38030467293,0.0115173332645,0.781904547409,0.003368858612,0.125459379558,0.18234519154,-0.00496124062431,-0.00315942981454,0.0023357414208,38.5360255482,35.774141703,37.1550836256,-0.66911178849,0.0716701788995,1.01725787967,0.97963800905,0.194166131723
K0054,3,0.650398282589,0.261432680638,9.4189588417,0.124953836867,9.44315241743,0.0408481348414,0.627085679321,0.0190206431168,0.107840347259,0.220147560645,-0.000976889211425,0.00573143399101,-0.00277532843832,36.7350215948,29.3750994053,33.0550605001,-0.544274211282,0.200351650006,0.902710316258,0.743764172336,0.405152803258
K0054,4,0.6543845294,0.28777499473,9.4189588417,0.124953836867,9.5811886213,0.0747906736337,0.651431532316,0.101798032122,0.0220447620038,0.109090191062,-0.00026308953493,0.00958278961342,-0.000828607722598,41.3990891517,24.2274965597,32.8132928557,-0.314405236278,0.414781893608,1.52046001272,0.831257078143,0.537566898562
K0055,1,0.639215449404,0.177796566416,9.42755626644,0.111481727721,9.28875772639,0.0338105680185,0.560313862465,0.078281785083,0.00594287775256,0.00414745085674,8.91809954578e-06,-0.000540644273675,-2.32041899578e-05,34.1968264199,19.7608414779,26.9788339489,-0.671616878741,0.422143995609,1.11978175574,0.787356321839,0.225196636335
K0055,2,0.716593695457,0.271214329692,9.42755626644,0.111481727721,9.39610346396,0.0317827466203,0.747180109658,0.163664072156,0.499142396083,0.11460246282,0.00715984416639,0.0364863927081,-0.0289806465608,40.0401562169,21.8388487658,30.9395024913,-0.334010645111,0.45457633463,0.635178530515,0.545977011494,0.400884547577
K0055,3,0.799065070894,0.24918700538,9.42755626644,0.111481727721,9.45953803835,0.00826865939956,0.894297768439,0.383439631225,0.283336769799,0.462108048396,0.00059999115658,0.00223807183882,0.00813332745757,45.8341536072,19.5397279484,32.6869407778,-0.628709036117,0.57368629263,0.805101438808,0.766570605187,0.288484032449
K0055,4,0.59850610144,0.297475891137,9.42755626644,0.111481727721,9.56603851285,0.083861908381,0.569293514828,0.0837255532347,0.0554630079,0.095993912397,-0.000633453823931,-0.011217675607,-0.00543116593292,34.5473530602,19.7260327425,27.1366929013,-0.619894740065,0.429014642363,0.846443136769,0.624460431655,0.574171342717
K0057,1,0.70381711476,0.248968988952,9.37774367824,0.259837242465,9.05889204659,0.164235277829,0.708877155187,0.0964195434172,0.0347074698116,0.1180086701,0.000166417700981,0.0128206384073,0.000692189275184,28.161801601,17.6047091443,22.8832553727,-0.277027940696,0.374872765823,0.676156985009,0.925449871465,0.303034028741
K0057,2,0.693847935996,0.309451075134,9.37774367824,0.259837242465,9.30174000766,0.0500882941417,0.734009159337,0.190107479359,0.00073688832244,0.139087856289,0.000171993349709,0.0238979901531,2.47287795564e-05,30.1708032328,15.2263220842,22.6985626585,-0.558149726864,0.495329243748,0.765715783043,0.982005141388,0.314534831383
K0057,3,0.856323118579,0.370092778111,9.37774367824,0.259837242465,9.43171766457,0.0451375402939,1.11245317789,0.898320611916,0.200692054329,0.563045676982,0.113274387122,0.295176107804,0.0424815316267,39.9328715885,11.2890781766,25.6109748825,-0.368677225501,0.717298613209,0.475897790865,0.832041343669,0.478953029475
K0057,4,0.861761829377,0.481549121951,9.37774367824,0.259837242465,9.71943044965,0.106454542471,1.24226804124,1.31683904991,1.87383013313,3.14521479997,-0.159682826839,1.01641847959,0.391278693201,43.0637666303,8.57391413579,25.8188403831,-0.246796614058,0.800901899516,0.32070429645,0.829896907216,0.714978137603
K0058,1,0.730505665038,0.23361990972,8.52765228784,1.01420483532,7.0314896615,0.790005995522,0.748618009934,0.214437160215,0.196181834296,0.0651719574325,-0.00354272785663,-0.002095731866,-0.00315046960943,39.1353829238,18.9981086565,29.0667457901,-0.750254046502,0.514554164617,0.957461419866,0.699367088608,0.283588976964
K0058,2,0.557549934336,0.233921578689,8.52765228784,1.01420483532,8.63272833159,0.282139545124,0.465229931101,0.0351766093176,0.059859095338,0.00411066195151,0.000321336573971,0.0017661814188,-0.000173889318495,28.7248889894,18.7345140949,23.7297015421,-0.109204164689,0.347795074098,1.51590496947,0.895569620253,0.370619571243
K0058,3,0.650066521846,0.235865885106,8.52765228784,1.01420483532,9.00732971869,0.0705476528081,0.610534139582,0.0638902254694,0.043588592828,0.111991590241,0.000769779693714,0.00318472996698,2.178982995e-05,32.9811630461,21.2317902182,27.1064766322,-0.269480659665,0.356244951444,1.44993256479,0.638095238095,0.315085488036
K0058,4,0.786528456155,0.258276797715,8.52765228784,1.01420483532,9.44109455141,0.299643027975,0.873593847715,0.113550939039,0.24297514085,0.263605377827,-0.0423933563834,-0.0632555421585,0.000167998384981,39.0862586731,26.0233597863,32.5548092297,-0.751097477614,0.334206939478,0.973899497506,0.29793977813,0.247552833211
K0059,1,0.65973488118,0.159950840732,9.63669955593,0.134401475752,9.45525569192,0.0555591996641,0.586780485047,0.144792173234,0.0115262320726,0.110405950715,0.000399848384828,0.0131843315511,-0.000705874412228,35.8678669971,16.562977006,26.2154220016,-0.0951937947898,0.538222414862,2.12274524152,0.64962406015,0.21059520632
K0059,2,0.644948775344,0.227458446103,9.63669955593,0.134401475752,9.61120872253,0.0338892066925,0.595468370174,0.121082493495,0.0333983473019,0.0467198910387,-0.000694430084053,0.00335061245204,-6.68788314439e-05,35.4227586914,18.1431538426,26.782956267,0.592618634567,0.48781081675,0.799787332957,0.914285714286,0.367486097602
K0059,3,0.818323641527,0.243690137619,9.63669955593,0.134401475752,9.68507811181,0.0173447589752,0.931048367833,0.439997841399,0.221250975034,0.289751864177,0.0363582670969,0.147335704651,-0.0135160566246,45.9797441555,18.8415338784,32.4106390169,0.0350074231681,0.590220993517,0.411230502822,0.986425339367,0.235366721692
K0059,4,0.619862959649,0.338684534006,9.63669955593,0.134401475752,9.79542574433,0.0813370202494,0.636086514734,0.250499445579,0.0893243824772,0.196291114041,0.0137523925221,0.0719601123694,0.00174728272918,38.8508149768,13.4186422104,26.1347285936,-0.100175753483,0.654611049513,0.359500306177,0.713855421687,0.629550094472
K0061,1,0.653957764301,0.274766849029,9.43977840593,0.341057733869,8.9682216778,0.329879104401,0.640712465724,0.242721379448,0.0893944197919,0.202937857905,0.00122654993378,0.0436724797538,0.00134493103003,47.9662544406,17.3358312687,32.6510428546,-0.312350492924,0.638582760508,0.48139784717,0.912315270936,0.427320811851
K0061,2,0.772386700682,0.223449569712,9.43977840593,0.341057733869,9.44583946994,0.0427446054635,0.823315295203,0.0631740255227,0.0907828997421,0.273966492792,0.00411559651946,-0.00970499510971,-0.00443042522442,46.707164915,34.0749298477,40.3910473813,-0.267367776569,0.270456044385,1.30861681722,0.819704433498,0.250806413335
K0061,3,0.712667690803,0.226441651827,9.43977840593,0.341057733869,9.5885143988,0.0447795579842,0.713485790352,0.0834138709851,0.0588703784205,0.044208743787,-0.000861896671038,0.00383810601337,-0.00181873324503,45.0628514763,29.3323002734,37.1975758749,0.0218747220071,0.349080244316,1.53557631679,0.918065153011,0.302526948223
K0061,4,0.589879258405,0.244036912418,9.43977840593,0.341057733869,9.7567177126,0.0872059868878,0.519432092714,0.0168472348649,0.0268783187967,0.141480069451,3.92438260345e-05,0.00516005820109,-0.00274909869911,36.2854846215,28.110143611,32.1978141162,0.317400023209,0.225306099555,1.22628074854,0.694280078895,0.40849654841
K0064,1,0.635602499773,0.294741290229,9.40312164859,0.248569965629,9.06951168061,0.165087637356,0.624588541342,0.111266185507,0.0199979345321,0.433499265056,0.012221312348,0.0780551228481,0.011690183977,39.4224104435,21.7264535288,30.5744319861,-0.297049231262,0.448880642143,0.621639370453,0.868064118372,0.495765603672
K0064,2,0.636044146645,0.229525250769,9.40312164859,0.248569965629,9.35103761688,0.0674786218707,0.582560585277,0.0184300603895,0.00195652214107,0.332750777433,0.00199222146642,0.0182456538041,-0.00103029381459,34.112681937,26.9039258727,30.5083039048,-0.463775597645,0.211321879576,1.15107316611,0.41975308642,0.33129659377
K0064,3,0.728077271067,0.239131060081,9.40312164859,0.248569965629,9.49871449961,0.030542280816,0.748268556622,0.0959158611895,0.0349319368106,0.150774207998,-0.000639941860063,0.0167265648999,-0.00315672857758,41.3994407467,26.6547637266,34.0271022366,0.355343896796,0.356156429994,0.722788801993,0.883950617284,0.301444057831
K0064,4,0.733485154549,0.246669166755,9.40312164859,0.248569965629,9.69363466144,0.082106765707,0.763001066911,0.196476463239,0.0877015332647,0.413724482691,0.00810795415273,0.106832657086,-0.0309004612287,44.2056275986,22.7593045896,33.4824660941,0.259289008773,0.485149158017,0.573840344991,0.953086419753,0.333029656754
K0065,1,0.62295859477,0.158930153685,8.91814684047,0.196355933641,8.69877447853,0.0788274273869,0.526087962963,0.0165361306989,0.0571323517877,0.0359693103902,0.000343546312772,-0.00242513655519,0.000346069339291,21.7110619797,16.9173418237,19.3142019017,-0.606996035203,0.220796207965,1.08935310438,0.883333333333,0.233834731711
