obj,#Populacao,Rm/re,std,tm,tm_std,tp,tp_std,M_t,M_p,I1,I2,I3,I4,I5,I6,I7,a,b,f=a+b/2,tetha,Exc,flong,Sim,Conc
K0039,3,0.650518355878,0.273928413185,9.0456179377,0.225425260223,9.12526461618,0.0531212383335,138663.945915,33119.6161465,0.634812210751,0.131442240464,0.0132184093604,0.121574478537,6.61713158559e-05,0.0124588629857,-0.00096012184695,29.0820021365,15.1946918747,22.1383470056,-0.494856439769,0.477522496444,1.38323286657,0.858490566038,0.426454259857
K0039,4,0.72936466184,0.409742974844,9.0456179377,0.225425260223,9.31950832105,0.109741917943,138663.945915,61084.8289203,0.89156505874,0.439554732671,0.407122196755,2.40935101,0.650743075546,0.671016518969,-0.0812342791858,36.3078785601,13.9223666842,25.1151226221,-0.364213012514,0.616546952442,1.86908210098,0.344339622642,0.720893408796
K0040,1,0.819323034755,0.373824623838,8.8510174374,0.229637309786,8.60171556006,0.099493231245,96438.5397585,16687.4753729,1.03022595641,0.617357448249,0.318049472728,0.127818424049,0.00210157148492,-0.0152025822018,0.00929234366173,34.3035509911,12.5872645521,23.4454077716,0.352014473998,0.633062345198,1.94347891586,0.462962962963,0.472145913466
K0040,2,0.633457491063,0.261280450362,8.8510174374,0.229637309786,8.76478305266,0.0294884122991,96438.5397585,18304.1844527,0.598328365076,0.0754773029278,0.0743810449127,0.0135565006024,0.000296630086086,-0.000934597771614,0.00121965241645,23.7486117938,14.4583431121,19.1034774529,0.549455180452,0.391192073134,1.23594253666,0.835913312693,0.367712937287
K0040,3,1.01584266059,0.454907982286,8.8510174374,0.229637309786,8.88287050307,0.048880183347,96438.5397585,22973.9475607,1.5785927211,2.02107594238,2.68036128665,6.80468096426,6.32377789971,3.60395681273,0.446437066138,44.0244692663,10.0691559472,27.0468126067,0.479427049099,0.771282740824,1.77305988368,0.947368421053,0.48757403025
K0040,4,0.934370069508,0.506212374876,8.8510174374,0.229637309786,9.15547246627,0.185484074207,96438.5397585,38472.9323722,1.4386987319,1.77110207884,2.88815177789,5.34128517449,6.92666668326,3.73856175697,0.0815594392723,42.2979196302,8.34773960815,25.3228296192,0.363490438629,0.802644203754,2.3400603202,0.66253869969,0.757327142272
K0045,1,0.584906348082,0.214257314616,9.0477278974,0.209050283375,8.77259964471,0.219618032933,374192.547848,96390.5472438,0.494040838301,0.0135795545994,0.0303188414691,0.0539031768135,-0.00148110438395,6.56016807756e-06,-0.000968109337493,29.5692300866,23.2506686567,26.4099493716,-0.382146231201,0.213687046007,0.842025019607,0.449720670391,0.329171384106
K0045,2,0.657203229616,0.224595747192,9.0477278974,0.209050283375,9.03851327168,0.0299334146286,374192.547848,94961.1885473,0.614166224525,0.0109737973292,0.0297132937978,0.050602593361,0.00034905328485,0.00171060620167,-7.19919824613e-05,32.0857674637,27.0088058474,29.5472866556,0.432504875594,0.158230954647,1.11749484901,0.837988826816,0.288490595938
K0045,3,0.851276228422,0.26679324586,9.0477278974,0.209050283375,9.14275692513,0.00970920111064,374192.547848,69570.1161665,1.01617902063,0.464841005566,0.0734594215495,0.0743510597279,-0.000789396116549,0.00530590841903,0.000749799821415,49.2412766245,21.8518639777,35.5465703011,0.403811889785,0.556228727692,1.65218007057,0.966386554622,0.240037731886
K0045,4,0.693116773038,0.313754715902,9.0477278974,0.209050283375,9.23728013426,0.0696426858203,374192.547848,113115.595728,0.737990121766,0.188987743069,0.175300192515,0.05837385133,1.53234348191e-05,6.98650900795e-05,9.40398532874e-07,40.95101681,20.8246481478,30.8878324789,0.710490633938,0.491474210655,1.09215114466,0.970629370629,0.476354696925
K0053,1,1.03799692948,0.366523078111,8.66923192237,0.35531094231,8.27943768056,0.0941480208638,218892.103176,6120.59067235,1.54094793579,1.65269587199,3.24308387073,12.7995461899,15.6258131967,5.46314718511,2.39569040865,44.2900098407,13.3128044821,28.8014071614,-0.51078108373,0.699417441314,1.59470365377,0.109510086455,0.426339508578
K0053,2,0.724749716492,0.200205763264,8.66923192237,0.35531094231,8.48801506738,0.056083014039,218892.103176,12075.1880582,0.718999410343,0.0830398550582,0.00221313670966,0.105974566943,-0.000248471723246,0.0114501434482,-0.000216980873775,26.4380984464,17.2915624538,21.8648304501,-0.358292569869,0.345960433241,1.36609450733,0.772334293948,0.265832618631
K0053,3,0.926303887557,0.343055891534,8.66923192237,0.35531094231,8.73554229301,0.0979594010788,218892.103176,26106.3062415,1.24793110691,1.14142814139,1.44488926686,5.1615068255,3.13044520393,2.00630839395,-0.526374426149,39.9781463149,11.1307117815,25.5544290482,-0.479374840026,0.721580092939,1.71349276341,0.585507246377,0.394002153946
K0053,4,0.444047693769,0.233670523955,8.66923192237,0.35531094231,9.17506887435,0.19536648078,218892.103176,174466.129936,0.321001369909,0.0479804764138,0.0104462150814,0.0591404944839,0.000154007688946,0.00367652470756,-0.000138637160188,19.3316247586,8.39965357292,13.8656391658,-0.69190194594,0.565496760992,1.13603537988,0.809248554913,0.526033538568
K0058,1,0.730505665038,0.23361990972,8.52765228784,1.01420483532,7.0314896615,0.790005995522,164064.846191,24946.4118862,0.748618009934,0.214437160215,0.196181834296,0.0651719574325,-0.00354272785663,-0.002095731866,-0.00315046960943,39.1353829238,18.9981086565,29.0667457901,-0.750254046502,0.514554164617,0.957461419866,0.699367088608,0.283588976964
K0058,2,0.557549934336,0.233921578689,8.52765228784,1.01420483532,8.63272833159,0.282139545124,164064.846191,53079.1866588,0.465229931101,0.0351766093176,0.059859095338,0.00411066195151,0.000321336573971,0.0017661814188,-0.000173889318495,28.7248889894,18.7345140949,23.7297015421,-0.109204164689,0.347795074098,1.51590496947,0.895569620253,0.370619571243
K0058,3,0.650066521846,0.235865885106,8.52765228784,1.01420483532,9.00732971869,0.0705476528081,164064.846191,42772.3239758,0.610534139582,0.0638902254694,0.043588592828,0.111991590241,0.000769779693714,0.00318472996698,2.178982995e-05,32.9811630461,21.2317902182,27.1064766322,-0.269480659665,0.356244951444,1.44993256479,0.638095238095,0.315085488036
K0058,4,0.786528456155,0.258276797715,8.52765228784,1.01420483532,9.44109455141,0.299643027975,164064.846191,43080.5867334,0.873593847715,0.113550939039,0.24297514085,0.263605377827,-0.0423933563834,-0.0632555421585,0.000167998384981,39.0862586731,26.0233597863,32.5548092297,-0.751097477614,0.334206939478,0.973899497506,0.29793977813,0.247552833211
K0069,1,0.825592137903,0.200008575869,8.58717027206,0.2616405066,8.29845322254,0.11019261554,347556.566797,20980.1844426,0.918854213826,0.162693170292,0.1187197465,0.377425302834,0.0264232206456,0.0719178212163,0.0356604375451,43.6951527211,27.2834125103,35.4892826157,0.287139261717,0.37559635769,1.47218848985,0.274238227147,0.217868129481
K0069,2,0.665789014424,0.197599144229,8.58717027206,0.2616405066,8.43748364375,0.0545333436185,347556.566797,53047.2330135,0.614139317531,0.109238420235,0.0218002620664,0.019787038892,-5.15147490235e-06,0.00103929134046,1.89595313113e-05,36.9334133627,20.237522734,28.5854680484,-0.212898000071,0.45205382088,0.584957443649,0.82271468144,0.250108058254
K0069,3,0.797585420418,0.294395166325,8.58717027206,0.2616405066,8.67718540004,0.068089710277,347556.566797,81553.2478543,0.922862654321,0.395452340193,0.346891533895,0.689275402536,0.00773357121461,-0.0176982691326,0.0354775117321,47.2701411303,20.5761561514,33.9231486408,-0.557705011064,0.564711345062,0.734048185322,0.580555555556,0.385824527482
K0069,4,0.507985003653,0.277346425941,8.58717027206,0.2616405066,8.93571892517,0.136722172376,347556.566797,191892.802949,0.427020954484,0.082747903944,0.0673408821737,0.172712201112,0.00457135066007,0.0220423827447,0.0032624781221,32.1024766153,14.1760159388,23.139246277,0.409003947196,0.558413635537,1.64544900308,0.693481276006,0.553108499
K0071,1,0.782938903002,0.239008122678,8.94650240294,0.333435413753,8.52750727476,0.169917795048,394019.85666,30744.5176808,0.852420349373,0.20816175767,0.184700490745,1.93639968555,0.130711226643,0.279224762558,0.1445923977,38.8949868749,21.400370178,30.1476785264,0.634191335672,0.449791042561,1.17442473942,0.124567474048,0.280463313177
K0071,2,0.870627421857,0.332324992564,8.94650240294,0.333435413753,8.86341441114,0.0527800654728,394019.85666,47392.0473785,1.10651820658,0.80065551202,0.446026159611,1.83484732942,0.326440722393,0.545067453976,-0.0869862576987,48.0574008526,15.6310666332,31.8442337429,0.424764878421,0.674741738923,1.81430766279,0.644714038128,0.413203336296
K0071,3,0.804570618264,0.274042070338,8.94650240294,0.333435413753,9.02804626261,0.0531108453404,394019.85666,60172.2263255,0.920529602408,0.429490406472,0.122612112095,0.0463677800204,-5.9071692367e-05,-0.00097015166976,5.52144326253e-05,42.6447069878,17.4931783357,30.0689426617,0.671538584082,0.589792507176,1.17601191982,0.623916811092,0.273316170585
K0071,4,0.477007585878,0.227992705182,8.94650240294,0.333435413753,9.36776782464,0.208433226854,394019.85666,255711.065276,0.356111963812,0.00455013069414,0.000378482522409,0.0503796869768,-3.47226042371e-05,0.00127336859275,5.71898076457e-05,22.1087285915,18.2513159128,20.1800222521,-0.674551968317,0.174474649808,1.04255445261,0.568457538995,0.552754474867
K0081,1,0.8023312366,0.238241544386,9.08983526347,0.28976775728,8.6986886247,0.164386209925,330366.216325,38788.7718046,0.890999034509,0.221334024801,0.101682084285,0.00523136889802,0.000551868479753,-0.00599948730604,0.00109733524314,38.6637254932,21.4883738512,30.0760496722,0.75981533673,0.44422391849,1.02737915577,0.907103825137,0.291661711678
K0081,2,0.605919181078,0.193101787398,9.08983526347,0.28976775728,9.02847350151,0.0542171395293,330366.216325,65096.5133388,0.515341120997,0.0277784245909,0.0251379754067,0.0993384872225,0.00126822411064,0.00749378912976,0.00163803712186,27.3401291509,19.5485312808,23.4443302159,-0.16901016327,0.284987602915,1.37046206212,0.602189781022,0.296138679617
K0081,3,0.773795897799,0.334710420595,9.08983526347,0.28976775728,9.20835815368,0.0698262049612,330366.216325,80304.4651067,0.905618972774,0.492904501818,0.551286663051,1.83756152867,0.296418599699,0.362437557581,0.102863909676,41.9765273048,14.9361288073,28.4563280561,0.642005339045,0.644179026557,1.24971148977,0.653284671533,0.442125651766
K0081,4,0.752922800913,0.41233815815,9.08983526347,0.28976775728,9.42453454524,0.13401115589,330366.216325,146176.466075,0.938778704246,0.623318133255,0.144660520059,0.533951271851,0.00203475361798,0.0701221632035,-0.00824650429835,43.5223957484,12.7907774597,28.1565866041,0.52183577357,0.706110446363,1.57053251947,0.729927007299,0.722330747526
K0084,1,0.803859429459,0.186789099221,8.50127065701,0.320750108545,8.03601149298,0.135283320128,762560.64233,60743.277486,0.867303540165,0.178436187102,0.0367310995434,1.06275743065,0.0581681964797,0.19084562384,-0.000697848280405,46.2981173056,27.1919344929,36.7450258992,-0.461636666214,0.412677316587,1.35352467727,0.134777376655,0.1948312192
K0084,2,0.659067558655,0.215868745726,8.50127065701,0.320750108545,8.4423135992,0.0662049973986,762560.64233,155544.954137,0.612444085316,0.0195299781622,0.0121206544232,0.183010701356,-0.000833858362085,0.0109933532833,-0.00271908032333,35.3574047166,28.0288792373,31.6931419769,-0.24858835663,0.207269892632,0.81602206482,0.945848375451,0.307271462492
K0084,3,0.576038048191,0.256690906256,8.50127065701,0.320750108545,8.66147978904,0.0575126912289,762560.64233,291412.246203,0.507605046847,0.0431447597072,0.0199370297153,0.138675337415,0.00249516722923,0.0175971954511,0.00166095466102,34.4383158474,22.2984469625,28.3683814049,0.000126095451586,0.352510527482,1.54442663057,0.709288299156,0.476449454914
K0084,4,0.640351408157,0.23879078747,8.50127065701,0.320750108545,8.86547587527,0.0845177281339,762560.64233,254758.453698,0.595444912179,0.065864777416,0.0907329982408,0.339656113983,-6.57139789357e-05,0.0102839247068,0.00880036140551,37.6093496179,23.7152678618,30.6623087398,-0.329237250209,0.369431588083,0.701099553893,0.592771084337,0.366376280498
K0089,1,0.800266026843,0.176748616396,8.74240056044,0.216133408922,8.47457717687,0.0704994919106,382232.766038,41144.7528988,0.854879602009,0.0137891776452,0.0480366609853,0.891143535902,-0.0106639310364,0.0236319966583,-0.0346796442513,42.1589500613,36.7159741077,39.4374620845,-0.618970155863,0.129106060413,1.04593590104,0.332603938731,0.164892721257
K0089,2,0.758867063883,0.187140698566,8.74240056044,0.216133408922,8.65316788764,0.0591965230131,382232.766038,65307.981677,0.778381873606,0.062595853995,0.106357834691,0.159716340542,-0.003284366737,0.00857550634567,-0.00170841969766,43.3379190303,31.0560038725,37.1969614514,-0.473365701819,0.283398821,0.82689481066,0.979189485214,0.200586618131
K0089,3,0.56043713522,0.207243456456,8.74240056044,0.216133408922,8.8172614269,0.0495269015354,382232.766038,111718.708735,0.454892156498,0.0511736932517,0.00794843072869,0.12113267315,0.00109367848217,0.0132198315862,2.19502495505e-05,35.2661814303,20.4343486037,27.850265017,0.205149096475,0.420568154108,1.63603633498,0.617743702081,0.331417434826
K0089,4,0.559726550708,0.271191875338,8.74240056044,0.216133408922,9.02488909468,0.103784792512,382232.766038,164061.322728,0.492820630326,0.116234492629,0.0554837010587,0.352731494643,0.00790926899209,0.034814613062,0.000373790669762,39.0183538708,16.6537984605,27.8360761657,-0.641005445696,0.573180393112,1.22094567784,0.617743702081,0.551763166568
K0095,1,0.817826700178,0.137185209038,8.86375611344,0.32652755957,8.4602338318,0.227841313591,427695.224348,59174.2973528,0.875772019334,0.059025218968,0.0349099028933,0.154007152643,0.00578622654555,0.00540730632789,-1.84315195412e-05,48.7918304536,36.6966346587,42.7442325561,0.646199890816,0.247893872446,1.0793785246,0.603383458647,0.133162198482
K0095,2,0.780536135634,0.180443512637,8.86375611344,0.32652755957,8.75146236247,0.0490801173715,427695.224348,59627.2321644,0.81734411216,0.0327484400926,0.0202766164234,0.387026993964,-0.0115307826724,0.0276715163316,-0.00919866445361,46.0912402824,36.7996482399,41.4454442612,0.181705370222,0.201591278204,0.810601256079,0.994360902256,0.209873695075
K0095,3,0.602580349541,0.228596931776,8.86375611344,0.32652755957,8.98091137258,0.0682410721067,427695.224348,101119.760714,0.529929671125,0.00492477510076,0.00719392858777,0.16878969236,-0.000498728537009,0.00452920817738,-0.00157690834803,35.7019050083,31.2492435383,33.4755742733,-0.457085065732,0.124717755787,1.08438857787,0.885122410546,0.392257093524
K0095,4,0.49174644675,0.244736849769,8.86375611344,0.32652755957,9.26258375505,0.138752932625,427695.224348,207569.502209,0.384544177761,0.0173758103012,0.0121346977025,0.176713062204,0.000163896647896,0.00761032403863,-0.00159616467442,33.1328323588,23.1796735033,28.1562529311,-0.567120072486,0.300401690617,1.15715700651,0.32925682032,0.522653710569
K0117,1,0.672705935919,0.245948283419,8.91000122254,0.267088254893,8.53645134806,0.182560114057,244280.726396,48922.7838638,0.652781679029,0.0898369896145,0.0929163433627,0.0109594206626,-0.00105707912551,-0.00593879925999,-7.73845160186e-05,31.984302438,19.472530501,25.7284164695,-0.697031939015,0.391184768255,1.084264544,0.629422718808,0.320233461366
K0117,2,0.663494803567,0.26148006491,8.91000122254,0.267088254893,8.86242683984,0.0672826263455,244280.726396,65164.4457166,0.647129199047,0.0525792466887,0.155783288594,0.0874517092102,8.86110354581e-05,-0.0024839312087,-0.002263965303,30.6803965403,21.1836443438,25.932020442,-0.201234568613,0.309538117735,1.40266351509,0.916201117318,0.33822402018
K0117,3,0.769614477056,0.344817388193,8.91000122254,0.267088254893,9.04724191485,0.053657454606,244280.726396,65004.1808309,0.908250502227,0.447859233749,0.391865797762,1.19719373458,0.194957570614,0.292722858405,-0.0719253327575,41.0840175191,15.9924850871,28.5382513031,-0.512776390028,0.610737068749,1.49564912113,0.856074766355,0.480253149358
K0117,4,0.846558758855,0.321195873879,8.91000122254,0.267088254893,9.19448409231,0.0534486962498,244280.726396,64967.9011686,1.04509634663,0.592312428379,0.321121233146,0.728163404847,0.0343831329558,0.0718068282039,0.0397616094253,44.1063960362,17.1846558261,30.6455259311,-0.155154375766,0.61038177293,2.38626977122,0.90671641791,0.289901700343
