x,y,age,mass
7.0,23.0,6.6341448961,64.4432142771
12.0,14.0,8.69914484274,360.35415495
5.0,26.0,8.70792050544,723.984868928
3.0,45.0,9.49055507251,384.113841711
5.0,48.0,9.49055507251,352.014515069
6.0,47.0,9.49055507251,393.031508358
4.0,45.0,9.49055507251,402.645801572
5.0,45.0,9.49055507251,417.711681437
6.0,45.0,9.49055507251,433.673863297
5.0,47.0,9.49055507251,378.37239713
5.0,46.0,9.49055507251,402.598472892
7.0,45.0,9.49055507251,452.136362071
6.0,46.0,9.49055507251,414.262533338
7.0,46.0,9.49055507251,421.110880444
58.0,26.0,9.49131962592,203.499361507
59.0,26.0,9.49131962592,202.382576923
58.0,25.0,9.49131962592,213.131879104
58.0,24.0,9.49131962592,215.007596957
60.0,25.0,9.49131962592,189.428966846
59.0,25.0,9.49131962592,201.868954791
59.0,24.0,9.49131962592,198.003139746
41.0,12.0,9.50640383501,280.103810974
52.0,41.0,9.53677208446,349.212037301
35.0,50.0,9.54381433126,397.476904197
43.0,50.0,9.54789870068,278.184735384
48.0,18.0,9.55129250806,344.290395265
41.0,13.0,9.55239012553,319.403143516
42.0,14.0,9.55582840802,364.247453714
42.0,13.0,9.55582840802,346.997223801
62.0,29.0,9.55676952199,199.225536144
60.0,32.0,9.55676952199,206.379674431
59.0,31.0,9.55676952199,234.700295438
59.0,30.0,9.55676952199,226.995093203
58.0,30.0,9.55676952199,238.488712675
61.0,29.0,9.55676952199,210.172855638
62.0,30.0,9.55676952199,194.393007674
59.0,32.0,9.55676952199,226.761281341
61.0,30.0,9.55676952199,208.036828386
59.0,29.0,9.55676952199,222.137353428
60.0,31.0,9.55676952199,214.076858102
60.0,29.0,9.55676952199,212.906855431
61.0,31.0,9.55676952199,199.693112701
60.0,30.0,9.55676952199,218.286980999
45.0,47.0,9.55866249743,340.607568448
51.0,18.0,9.55940458951,275.321498163
41.0,14.0,9.56478511327,364.151474612
46.0,25.0,9.56905970037,509.290388355
42.0,50.0,9.56936630684,303.281065327
46.0,36.0,9.57089085964,901.647190285
60.0,26.0,9.57438603485,216.62920214
59.0,28.0,9.57438603485,221.439170335
61.0,26.0,9.57438603485,203.929179746
60.0,28.0,9.57438603485,204.404625923
62.0,27.0,9.57438603485,192.704488103
61.0,28.0,9.57438603485,201.068405166
60.0,27.0,9.57438603485,219.294392366
62.0,28.0,9.57438603485,193.118185086
59.0,27.0,9.57438603485,228.928533333
61.0,27.0,9.57438603485,206.979951846
44.0,22.0,9.57596593859,531.029413156
48.0,17.0,9.57635241928,316.055340999
48.0,16.0,9.57635241928,308.89311793
28.0,57.0,9.57679801946,242.498087514
27.0,58.0,9.57679801946,212.805037213
26.0,56.0,9.57679801946,261.916909861
26.0,57.0,9.57679801946,235.647127947
27.0,56.0,9.57679801946,271.826049198
27.0,57.0,9.57679801946,234.924573529
28.0,56.0,9.57679801946,276.979124257
52.0,24.0,9.57894959408,349.846864768
51.0,21.0,9.58501596499,343.423258444
51.0,23.0,9.58501596499,368.974700839
51.0,22.0,9.58501596499,361.650872202
16.0,11.0,9.58647415661,305.170471577
42.0,12.0,9.58774949979,313.773435826
56.0,26.0,9.58964673798,307.451908417
57.0,25.0,9.58964673798,305.70932408
56.0,25.0,9.58964673798,317.962658327
57.0,27.0,9.59000837436,259.764564383
58.0,28.0,9.59000837436,249.657765618
58.0,27.0,9.59000837436,251.079398851
57.0,28.0,9.59000837436,257.848684761
58.0,29.0,9.59000837436,243.262968283
57.0,29.0,9.59000837436,258.775286308
47.0,16.0,9.59819991652,307.318094337
4.0,27.0,9.5998364858,395.757006749
56.0,31.0,9.60081253443,300.367435385
56.0,32.0,9.60081253443,305.707064265
45.0,17.0,9.60142589294,354.265370645
55.0,22.0,9.60204076313,321.941286309
54.0,28.0,9.60249799164,332.384875973
47.0,26.0,9.60301606485,555.159408054
53.0,20.0,9.60558135098,318.494425541
52.0,18.0,9.60558135098,302.528692409
53.0,21.0,9.60558135098,331.220653832
52.0,19.0,9.60558135098,335.786141158
53.0,19.0,9.60558135098,314.631534096
51.0,19.0,9.60678980537,342.659637102
25.0,44.0,9.60795368698,701.339454117
55.0,28.0,9.60916225132,308.361007514
55.0,29.0,9.60916225132,303.365407848
52.0,25.0,9.61181239822,367.825920676
56.0,33.0,9.61234780415,328.353612338
15.0,12.0,9.61325590237,450.288186732
49.0,19.0,9.6142903046,355.53516336
49.0,20.0,9.6142903046,382.420259751
49.0,18.0,9.6142903046,321.451594789
47.0,18.0,9.61560997923,367.421938744
45.0,18.0,9.61590500095,410.257676934
55.0,40.0,9.61620903229,275.03432132
4.0,30.0,9.6171188123,413.352923696
36.0,18.0,9.61843899953,547.21359225
15.0,11.0,9.61933721764,427.850923234
27.0,12.0,9.61998610897,405.919259276
52.0,23.0,9.62043046932,361.91977351
34.0,51.0,9.62109668236,384.402839626
50.0,31.0,9.62191363505,494.996937342
13.0,12.0,9.62405720732,438.178633995
54.0,30.0,9.62413520094,333.727095048
45.0,16.0,9.62498413049,332.415951035
45.0,23.0,9.62515974464,572.989625387
40.0,14.0,9.62520764494,391.059286281
35.0,49.0,9.62527248821,554.329389011
40.0,38.0,9.62572180944,1315.74423784
47.0,50.0,9.62684186362,268.481415483
48.0,50.0,9.62684186362,253.374750657
46.0,50.0,9.62684186362,289.599768061
47.0,51.0,9.62684186362,264.333813895
44.0,12.0,9.62719604502,327.395736317
54.0,21.0,9.62756725788,309.70311327
55.0,24.0,9.62920968096,367.599799564
55.0,25.0,9.62920968096,359.594155644
55.0,23.0,9.62920968096,356.321176574
56.0,24.0,9.62920968096,340.7414656
