x,y,age,mass
15.0,12.0,9.1105851656,175.770547963
15.0,16.0,9.1105851656,217.978966378
14.0,16.0,9.1105851656,210.843251337
14.0,12.0,9.1105851656,184.638482552
15.0,15.0,9.1105851656,212.297335401
14.0,15.0,9.1105851656,211.745583067
13.0,15.0,9.1105851656,205.627185468
14.0,14.0,9.1105851656,204.144365388
13.0,14.0,9.1105851656,204.500837751
14.0,11.0,9.1105851656,230.630518076
15.0,11.0,9.1105851656,163.994278659
15.0,13.0,9.1105851656,185.981537314
15.0,14.0,9.1105851656,203.820314747
13.0,12.0,9.1105851656,194.214947349
12.0,12.0,9.1105851656,211.999771871
16.0,12.0,9.1105851656,166.581707036
12.0,13.0,9.1105851656,207.427996638
13.0,13.0,9.1105851656,205.455852178
14.0,13.0,9.1105851656,196.693741091
57.0,45.0,9.1694372638,182.332097276
59.0,46.0,9.1694372638,174.029723563
58.0,45.0,9.1694372638,184.939984125
58.0,46.0,9.1694372638,181.779880092
56.0,45.0,9.1694372638,190.659390233
57.0,44.0,9.1694372638,175.880261831
58.0,44.0,9.1694372638,183.60474947
59.0,45.0,9.1694372638,183.634476785
57.0,46.0,9.1694372638,190.066420779
53.0,51.0,9.24658017697,93.5968737173
55.0,51.0,9.24658017697,95.5624598368
54.0,51.0,9.24658017697,94.6779702753
53.0,50.0,9.24658017697,105.113095754
54.0,50.0,9.24658017697,105.137396282
55.0,50.0,9.24658017697,100.444446736
53.0,49.0,9.24658017697,113.586423117
53.0,52.0,9.24658017697,87.0418938258
54.0,52.0,9.24658017697,90.6496532217
56.0,51.0,9.32322805554,99.771203575
57.0,51.0,9.32322805554,90.6706334138
56.0,53.0,9.32322805554,90.6498113939
56.0,52.0,9.32322805554,96.7717098391
57.0,52.0,9.32322805554,89.4514539664
57.0,53.0,9.32322805554,79.8920975787
55.0,53.0,9.32322805554,89.4994842679
55.0,52.0,9.32322805554,98.5475397087
12.0,16.0,9.33051253366,196.384944872
13.0,16.0,9.33051253366,212.679034457
12.0,15.0,9.33051253366,208.252140232
11.0,17.0,9.33051253366,176.782467496
12.0,17.0,9.33051253366,194.110505964
11.0,15.0,9.33051253366,198.320891856
10.0,15.0,9.33051253366,180.321834587
11.0,16.0,9.33051253366,192.62746641
50.0,37.0,9.34632059104,541.683863454
52.0,39.0,9.34710400703,378.451798867
53.0,39.0,9.34710400703,358.93185776
54.0,39.0,9.34710400703,348.304850828
52.0,38.0,9.34710400703,382.205733948
53.0,38.0,9.34710400703,372.658666119
54.0,37.0,9.34710400703,367.691506465
53.0,37.0,9.34710400703,377.713671247
52.0,37.0,9.34710400703,389.493484674
54.0,38.0,9.34710400703,369.545637295
53.0,40.0,9.34710400703,352.514002864
51.0,38.0,9.35112170523,534.193342294
16.0,15.0,9.35264685163,366.648990605
53.0,45.0,9.35323022769,219.940786247
51.0,48.0,9.35668899649,188.523664646
50.0,48.0,9.35668899649,191.576738654
51.0,47.0,9.35668899649,205.075509333
52.0,48.0,9.35668899649,183.071160631
52.0,49.0,9.35668899649,167.185343524
51.0,49.0,9.35668899649,163.637336721
17.0,13.0,9.35932648872,350.358361641
16.0,13.0,9.35932648872,353.643725394
16.0,14.0,9.35932648872,399.199332554
17.0,14.0,9.35932648872,400.497000879
25.0,16.0,9.36122294529,385.853622555
45.0,43.0,9.3633847476,272.138017277
24.0,16.0,9.36379424318,260.641686386
52.0,40.0,9.37305309756,370.547495505
53.0,44.0,9.37411150901,287.805961871
46.0,33.0,9.37537166598,516.520961104
15.0,18.0,9.37561494912,264.896774336
15.0,17.0,9.37561494912,275.661544417
37.0,43.0,9.37593280106,188.169422933
55.0,38.0,9.38391212534,191.094362611
58.0,42.0,9.3852665352,179.601703992
58.0,43.0,9.3852665352,167.284321169
60.0,43.0,9.3852665352,155.498480825
60.0,42.0,9.3852665352,155.259503223
59.0,42.0,9.3852665352,166.097620105
59.0,44.0,9.3852665352,161.573306796
57.0,43.0,9.3852665352,158.216975089
59.0,43.0,9.3852665352,166.048013533
59.0,41.0,9.3852665352,156.970890482
57.0,42.0,9.3852665352,178.000716447
58.0,41.0,9.3852665352,171.329957561
47.0,27.0,9.38591700009,150.341879863
19.0,12.0,9.39390610898,292.493281442
18.0,11.0,9.39390610898,278.919652625
17.0,11.0,9.39390610898,304.297587695
18.0,12.0,9.39390610898,311.542751745
17.0,12.0,9.39390610898,324.032833349
19.0,11.0,9.39390610898,267.775146626
18.0,13.0,9.39390610898,341.897810572
53.0,41.0,9.39405037916,460.522596302
56.0,44.0,9.39517964842,222.168127914
16.0,17.0,9.40271582741,282.03397538
47.0,47.0,9.40392073451,256.960949672
64.0,32.0,9.40555617272,19.9133397995
65.0,32.0,9.40555617272,21.0257319871
63.0,32.0,9.40555617272,21.4460515106
57.0,32.0,9.40555617272,57.2021412283
61.0,32.0,9.40555617272,35.7864668445
60.0,32.0,9.40555617272,41.247303359
59.0,32.0,9.40555617272,43.7426704126
58.0,32.0,9.40555617272,50.8856398311
56.0,32.0,9.40555617272,69.4784764805
55.0,32.0,9.40555617272,82.7978133404
54.0,32.0,9.40555617272,96.7446278473
62.0,32.0,9.40555617272,26.8598068116
62.0,29.0,9.40555617272,23.0908590151
65.0,31.0,9.40555617272,18.6953158295
57.0,38.0,9.40555617272,120.401049596
58.0,39.0,9.40555617272,114.207801617
59.0,39.0,9.40555617272,99.3800935664
60.0,39.0,9.40555617272,91.2738433825
61.0,39.0,9.40555617272,76.8658862895
64.0,30.0,9.40555617272,24.8559731949
63.0,30.0,9.40555617272,20.821651964
62.0,30.0,9.40555617272,27.5151187216
61.0,30.0,9.40555617272,30.8974767022
60.0,30.0,9.40555617272,34.967774458
59.0,30.0,9.40555617272,38.703470927
58.0,30.0,9.40555617272,43.2958713826
57.0,30.0,9.40555617272,44.711280017
56.0,30.0,9.40555617272,52.5301806975
58.0,29.0,9.40555617272,37.7227841894
59.0,29.0,9.40555617272,32.5864167175
58.0,40.0,9.40555617272,118.711827258
59.0,40.0,9.40555617272,105.466215807
60.0,29.0,9.40555617272,32.6565131041
61.0,29.0,9.40555617272,27.1185789948
57.0,39.0,9.40555617272,129.172357701
56.0,38.0,9.40555617272,136.780810416
57.0,29.0,9.40555617272,48.316806165
60.0,28.0,9.40555617272,27.8806519774
58.0,38.0,9.40555617272,103.343157751
59.0,38.0,9.40555617272,88.2364914525
60.0,38.0,9.40555617272,74.483263979
61.0,38.0,9.40555617272,63.5606145843
62.0,38.0,9.40555617272,56.3532756147
63.0,38.0,9.40555617272,52.3212698212
63.0,29.0,9.40555617272,18.1462552432
64.0,31.0,9.40555617272,16.8941408201
62.0,31.0,9.40555617272,27.2503354198
61.0,31.0,9.40555617272,30.9585152389
60.0,31.0,9.40555617272,35.3324960364
59.0,31.0,9.40555617272,38.7573200404
58.0,31.0,9.40555617272,43.5691125987
59.0,27.0,9.40555617272,29.5211481806
57.0,31.0,9.40555617272,49.7524949723
56.0,31.0,9.40555617272,59.849668396
55.0,31.0,9.40555617272,75.4195005928
58.0,28.0,9.40555617272,38.7062863106
59.0,28.0,9.40555617272,30.1640222119
61.0,28.0,9.40555617272,24.7312336627
65.0,33.0,9.40555617272,25.5496927409
63.0,31.0,9.40555617272,20.5064780006
61.0,35.0,9.40555617272,46.5389737444
61.0,33.0,9.40555617272,36.8986806199
60.0,33.0,9.40555617272,46.0705103766
59.0,33.0,9.40555617272,52.73442933
58.0,33.0,9.40555617272,58.8627078231
57.0,33.0,9.40555617272,70.8087177994
56.0,33.0,9.40555617272,78.3500718444
67.0,35.0,9.40555617272,19.5868258786
66.0,36.0,9.40555617272,24.8063804867
65.0,36.0,9.40555617272,29.9610616763
64.0,36.0,9.40555617272,32.7584609687
63.0,36.0,9.40555617272,36.5210584675
62.0,36.0,9.40555617272,42.4216594741
61.0,36.0,9.40555617272,49.8019171106
60.0,36.0,9.40555617272,63.2163574728
59.0,36.0,9.40555617272,76.2551519406
58.0,36.0,9.40555617272,86.4117229009
58.0,35.0,9.40555617272,76.7614034032
59.0,35.0,9.40555617272,69.675341593
57.0,36.0,9.40555617272,95.4364782713
56.0,36.0,9.40555617272,112.653129521
60.0,35.0,9.40555617272,58.5657515092
58.0,37.0,9.40555617272,93.2941046451
57.0,37.0,9.40555617272,110.103152651
62.0,33.0,9.40555617272,30.9473223244
63.0,33.0,9.40555617272,27.3774805758
64.0,33.0,9.40555617272,24.9226777892
66.0,33.0,9.40555617272,21.7748436179
57.0,35.0,9.40555617272,88.8379797365
67.0,34.0,9.40555617272,20.2702092808
66.0,34.0,9.40555617272,20.7001120878
65.0,34.0,9.40555617272,26.4020481754
64.0,34.0,9.40555617272,26.8204659426
63.0,34.0,9.40555617272,27.5888931441
66.0,35.0,9.40555617272,27.3023572787
64.0,37.0,9.40555617272,42.016542238
63.0,37.0,9.40555617272,43.4556816547
62.0,37.0,9.40555617272,45.8460207827
61.0,37.0,9.40555617272,55.0368641817
56.0,37.0,9.40555617272,127.141140754
62.0,34.0,9.40555617272,32.6647396707
60.0,37.0,9.40555617272,69.1065321491
59.0,37.0,9.40555617272,80.7537507148
60.0,34.0,9.40555617272,50.7110429132
59.0,34.0,9.40555617272,62.4596741069
58.0,34.0,9.40555617272,67.4635558204
57.0,34.0,9.40555617272,78.5027613133
65.0,35.0,9.40555617272,26.890613304
64.0,35.0,9.40555617272,29.165962832
63.0,35.0,9.40555617272,30.124712712
62.0,35.0,9.40555617272,35.7816673604
61.0,34.0,9.40555617272,40.8075584727
55.0,37.0,9.40555617272,140.083482845
53.0,46.0,9.40769932955,247.991408887
53.0,48.0,9.40769932955,220.535911266
53.0,47.0,9.40769932955,236.017561112
52.0,47.0,9.40769932955,252.150593413
39.0,47.0,9.41037527639,95.8584241968
41.0,46.0,9.41037527639,133.753558747
40.0,46.0,9.41037527639,121.438594348
41.0,48.0,9.41037527639,99.1714681122
40.0,48.0,9.41037527639,93.3213967094
39.0,48.0,9.41037527639,82.597517228
38.0,46.0,9.41037527639,97.4970058973
38.0,48.0,9.41037527639,70.0384774452
41.0,49.0,9.41037527639,90.8717205062
39.0,46.0,9.41037527639,110.945540444
41.0,47.0,9.41037527639,116.645441004
40.0,49.0,9.41037527639,80.094779705
39.0,49.0,9.41037527639,72.0582179644
38.0,49.0,9.41037527639,61.7304761745
40.0,47.0,9.41037527639,105.001516736
42.0,48.0,9.41037527639,107.016136926
38.0,47.0,9.41037527639,86.8653305492
20.0,23.0,9.41094374126,385.601849666
42.0,24.0,9.41230236393,228.296070283
43.0,51.0,9.41597522197,79.8184745826
42.0,51.0,9.41597522197,80.8540306064
41.0,51.0,9.41597522197,73.1694312681
45.0,52.0,9.41597522197,78.0995983084
40.0,51.0,9.41597522197,62.1996069036
46.0,52.0,9.41597522197,87.5327524287
47.0,52.0,9.41597522197,96.8268224858
43.0,59.0,9.41597522197,21.6590891723
38.0,51.0,9.41597522197,53.5155516591
48.0,52.0,9.41597522197,103.908200198
42.0,59.0,9.41597522197,23.4537837918
44.0,59.0,9.41597522197,31.5240203251
45.0,57.0,9.41597522197,52.4070808295
