x,y,age,mass
44.0,29.0,8.29177366882,86.307145743
50.0,31.0,8.29177366882,26.8030959599
47.0,32.0,8.29177366882,67.9614201374
48.0,32.0,8.29177366882,53.3730976239
49.0,27.0,8.29177366882,26.9692807745
48.0,27.0,8.29177366882,16.6814975718
47.0,27.0,8.29177366882,24.8463610315
46.0,27.0,8.29177366882,50.0663347302
45.0,27.0,8.29177366882,63.8985703903
44.0,27.0,8.29177366882,80.2273039922
43.0,27.0,8.29177366882,90.6758181644
42.0,27.0,8.29177366882,102.003126786
48.0,26.0,8.29177366882,14.0375452713
47.0,26.0,8.29177366882,30.3393088968
46.0,26.0,8.29177366882,45.5238787731
49.0,31.0,8.29177366882,37.1905446156
45.0,26.0,8.29177366882,59.5879741328
43.0,26.0,8.29177366882,88.6908943307
42.0,26.0,8.29177366882,95.4265260829
48.0,25.0,8.29177366882,19.3152284174
47.0,25.0,8.29177366882,27.2752851914
46.0,25.0,8.29177366882,39.2824239745
45.0,25.0,8.29177366882,53.087981073
43.0,25.0,8.29177366882,82.7766639652
47.0,24.0,8.29177366882,26.6241390269
46.0,24.0,8.29177366882,38.8756025457
45.0,24.0,8.29177366882,52.4069633173
44.0,24.0,8.29177366882,67.5353214582
47.0,23.0,8.29177366882,24.0492410839
46.0,23.0,8.29177366882,34.3522232955
43.0,29.0,8.29177366882,104.102454458
44.0,26.0,8.29177366882,73.7683095581
48.0,31.0,8.29177366882,47.0356294585
44.0,25.0,8.29177366882,70.1292334382
46.0,31.0,8.29177366882,70.3264931053
46.0,29.0,8.29177366882,58.3355920843
47.0,29.0,8.29177366882,45.6808448506
44.0,31.0,8.29177366882,96.9881588474
51.0,30.0,8.29177366882,22.7469001857
50.0,30.0,8.29177366882,16.4172876879
49.0,30.0,8.29177366882,31.3608527646
45.0,29.0,8.29177366882,71.6126166092
48.0,30.0,8.29177366882,42.1896821461
46.0,30.0,8.29177366882,65.6261090884
48.0,29.0,8.29177366882,35.2919328535
49.0,29.0,8.29177366882,26.3290266325
50.0,29.0,8.29177366882,18.9152411374
45.0,30.0,8.29177366882,76.5296816844
44.0,30.0,8.29177366882,90.4521932851
47.0,30.0,8.29177366882,53.4972654274
43.0,30.0,8.29177366882,111.297719534
45.0,31.0,8.29177366882,80.7773887324
48.0,28.0,8.29177366882,31.6583936162
41.0,28.0,8.29177366882,139.205149387
42.0,28.0,8.29177366882,111.580410761
49.0,28.0,8.29177366882,41.9292543885
47.0,31.0,8.29177366882,58.5173033579
42.0,29.0,8.29177366882,124.074325187
42.0,30.0,8.29177366882,132.162247287
43.0,28.0,8.29177366882,94.8742729654
44.0,28.0,8.29177366882,83.4399618165
45.0,28.0,8.29177366882,69.5861614559
46.0,28.0,8.29177366882,55.2535006567
47.0,28.0,8.29177366882,40.3015707199
41.0,29.0,8.40305686237,159.593106799
