x,y,age,mass
19.0,23.0,9.07824883562,472.294817531
19.0,22.0,9.17863900288,621.668627239
51.0,29.0,9.19078720926,143.304865528
53.0,31.0,9.19078720926,176.806513537
52.0,31.0,9.19078720926,192.612770908
54.0,30.0,9.19078720926,137.225829633
53.0,28.0,9.19078720926,112.070243205
52.0,29.0,9.19078720926,138.234977349
53.0,29.0,9.19078720926,128.706233292
54.0,29.0,9.19078720926,123.711173093
53.0,30.0,9.19078720926,154.698361135
52.0,30.0,9.19078720926,172.874954581
51.0,30.0,9.19078720926,183.279167623
52.0,28.0,9.19078720926,115.044319311
54.0,31.0,9.19078720926,157.706509746
41.0,43.0,9.28200450021,163.742200681
40.0,43.0,9.28200450021,150.462335724
38.0,46.0,9.28200450021,69.1409636536
35.0,45.0,9.28200450021,75.7154800533
40.0,48.0,9.28200450021,53.1075525319
39.0,43.0,9.28200450021,144.416416776
37.0,52.0,9.28200450021,30.8342137844
42.0,43.0,9.28200450021,165.846287283
42.0,44.0,9.28200450021,128.500178356
40.0,50.0,9.28200450021,32.3664603348
39.0,50.0,9.28200450021,33.6347783346
38.0,50.0,9.28200450021,44.8612459751
37.0,50.0,9.28200450021,42.0788261658
36.0,50.0,9.28200450021,33.0419061778
35.0,50.0,9.28200450021,32.4022439107
38.0,44.0,9.28200450021,111.183346098
39.0,44.0,9.28200450021,110.071167881
40.0,44.0,9.28200450021,116.008255402
41.0,44.0,9.28200450021,125.441953551
40.0,49.0,9.28200450021,40.4166482174
36.0,52.0,9.28200450021,27.1507727884
39.0,49.0,9.28200450021,41.0840427558
38.0,49.0,9.28200450021,47.2930484364
37.0,49.0,9.28200450021,39.8795429128
36.0,49.0,9.28200450021,33.4664382035
35.0,49.0,9.28200450021,34.8869196902
39.0,48.0,9.28200450021,49.6089028575
36.0,51.0,9.28200450021,28.7772103479
36.0,45.0,9.28200450021,77.7086375699
37.0,48.0,9.28200450021,41.7571349032
40.0,45.0,9.28200450021,88.9257397849
41.0,45.0,9.28200450021,96.5666684421
36.0,44.0,9.28200450021,99.4014309856
42.0,45.0,9.28200450021,99.1035265466
43.0,45.0,9.28200450021,105.022796315
39.0,42.0,9.28200450021,196.623814947
42.0,42.0,9.28200450021,209.492551295
35.0,46.0,9.28200450021,54.1681777215
36.0,46.0,9.28200450021,60.4915551142
37.0,46.0,9.28200450021,65.0757396658
43.0,46.0,9.28200450021,96.2016389505
42.0,46.0,9.28200450021,81.7378065202
41.0,46.0,9.28200450021,77.9616768082
40.0,46.0,9.28200450021,77.4593864551
39.0,46.0,9.28200450021,70.5854355601
38.0,48.0,9.28200450021,48.5208322821
35.0,47.0,9.28200450021,38.7302793378
39.0,45.0,9.28200450021,85.3020481062
37.0,47.0,9.28200450021,51.8741667057
36.0,48.0,9.28200450021,36.5756453501
35.0,48.0,9.28200450021,31.9776532739
37.0,45.0,9.28200450021,82.2872694977
38.0,45.0,9.28200450021,86.8303584632
43.0,47.0,9.28200450021,77.461187973
42.0,47.0,9.28200450021,70.9531673287
41.0,47.0,9.28200450021,67.225598397
36.0,47.0,9.28200450021,44.0971555772
37.0,51.0,9.28200450021,37.5504362294
37.0,44.0,9.28200450021,105.420068042
40.0,47.0,9.28200450021,66.0227828499
39.0,47.0,9.28200450021,59.8008889123
38.0,47.0,9.28200450021,57.6488153012
10.0,22.0,9.29237930092,418.71374859
7.0,21.0,9.29237930092,387.412437654
8.0,22.0,9.29237930092,409.655609045
9.0,21.0,9.29237930092,391.569729478
11.0,21.0,9.29237930092,421.976018532
11.0,22.0,9.29237930092,432.598114452
7.0,22.0,9.29237930092,402.183585146
10.0,20.0,9.29237930092,374.407289789
8.0,23.0,9.29237930092,426.1246593
9.0,19.0,9.29237930092,315.402589188
9.0,22.0,9.29237930092,401.136348165
8.0,21.0,9.29237930092,387.382158956
10.0,21.0,9.29237930092,404.15145887
57.0,33.0,9.3135980539,174.041429252
26.0,35.0,9.31611994764,242.58623625
61.0,38.0,9.32131135453,455.696209118
60.0,38.0,9.32436113328,338.020664414
41.0,25.0,9.34544318838,736.302813194
52.0,44.0,9.35119580016,120.113205302
51.0,45.0,9.35119580016,92.1239363938
52.0,43.0,9.35119580016,146.062205809
51.0,44.0,9.35119580016,116.988604705
50.0,44.0,9.35119580016,114.360894152
27.0,23.0,9.35547731134,397.501044661
49.0,31.0,9.35571688812,466.668422319
56.0,33.0,9.36488356864,417.059702465
57.0,35.0,9.3751884217,438.549632302
19.0,19.0,9.37814093919,394.308725294
19.0,20.0,9.37814093919,530.347134584
18.0,19.0,9.37814093919,385.055367181
18.0,20.0,9.37814093919,510.506186909
56.0,34.0,9.38389488312,506.831275187
51.0,34.0,9.38425287327,377.868009429
10.0,23.0,9.38576956271,334.209093986
10.0,24.0,9.38576956271,347.584610151
9.0,23.0,9.38576956271,325.477913373
9.0,24.0,9.38576956271,328.085646351
55.0,34.0,9.38764223089,519.024664025
11.0,23.0,9.3916770051,458.409503949
19.0,21.0,9.39368490971,431.331190831
59.0,37.0,9.39908973744,395.171165005
62.0,42.0,9.39973653567,353.647610234
18.0,22.0,9.40315972802,538.913988566
16.0,21.0,9.40828402476,413.350358033
17.0,21.0,9.40828402476,431.196186511
18.0,21.0,9.40828402476,461.056274928
17.0,20.0,9.40828402476,363.959359986
16.0,20.0,9.40828402476,355.441429857
58.0,34.0,9.40880057671,235.664435611
42.0,26.0,9.40971736738,740.542622861
28.0,21.0,9.41312474837,248.335116385
28.0,22.0,9.41312474837,319.592760812
27.0,22.0,9.41312474837,338.982261028
27.0,21.0,9.41312474837,269.548383569
42.0,25.0,9.42536536438,543.46570903
51.0,32.0,9.42613913591,533.939481361
51.0,33.0,9.42613913591,619.620580798
50.0,31.0,9.42613913591,506.571781115
51.0,31.0,9.42613913591,455.630765505
50.0,32.0,9.42613913591,564.482387201
50.0,33.0,9.42613913591,645.641080296
62.0,31.0,9.42786851644,172.734157106
61.0,32.0,9.42786851644,184.329822604
62.0,32.0,9.42786851644,177.403798799
63.0,31.0,9.42786851644,163.002936704
64.0,33.0,9.42786851644,181.726260741
64.0,34.0,9.42786851644,193.623795923
63.0,33.0,9.42786851644,178.484744979
63.0,32.0,9.42786851644,173.983076292
64.0,32.0,9.42786851644,161.348556581
63.0,35.0,9.42786851644,234.750430905
62.0,33.0,9.42786851644,182.580380184
61.0,33.0,9.42786851644,204.00667183
63.0,34.0,9.42786851644,204.368362649
62.0,34.0,9.42786851644,222.812343706
61.0,34.0,9.42786851644,246.162072379
16.0,23.0,9.42966819192,591.200161582
16.0,22.0,9.42966819192,515.099719346
17.0,22.0,9.42966819192,523.272815132
17.0,23.0,9.42966819192,592.793291369
26.0,34.0,9.4322228007,455.469526021
54.0,39.0,9.43275342942,626.072334846
8.0,29.0,9.43921363846,136.431906461
6.0,25.0,9.43921363846,191.650306788
6.0,26.0,9.43921363846,176.793417362
7.0,26.0,9.43921363846,190.999985953
8.0,28.0,9.43921363846,160.258858539
8.0,26.0,9.43921363846,200.103563075
6.0,30.0,9.43921363846,94.6770692646
7.0,28.0,9.43921363846,144.002253365
5.0,24.0,9.43921363846,174.955347687
