obj,#Populacao,Rm/re,std,tm,tm_std,tp,tp_std,M_t,M_p,I1,I2,I3,I4,I5,I6,I7,a,b,f=a+b/2,tetha,Exc,flong,Sim,Conc
K0035,3,0.611458204338,0.255244029011,9.59940497702,0.143612169693,9.63943675004,0.0402986099155,874579.819478,194703.165194,0.560211224892,0.0470510384054,0.111354664058,0.0694256387978,8.36803077795e-05,0.000836142185582,-4.38574763582e-05,35.4157833934,23.5389914947,29.477387444,0.338500338988,0.335353075965,1.3654750664,0.842627013631,0.436462441981
K0035,4,0.730099371092,0.293793186545,9.59940497702,0.143612169693,9.78484255335,0.0660815203132,874579.819478,478212.196762,0.78934510097,0.208929890673,0.0619599813842,1.04491370615,0.0644299374175,0.199752536576,-0.0350298738951,44.880248309,23.1716783608,34.0259633349,0.562851358859,0.483699862772,1.29005235789,0.339108910891,0.349122032327
K0044,1,0.836793115535,0.118466994967,9.79309350848,0.19303650427,9.53638968412,0.0528227103478,3061881.46141,102645.915216,0.909642355741,0.15365252433,0.0224761128405,0.235273695184,0.00524206605393,0.0401275085713,0.000984170906716,51.6559466293,32.5760162752,42.1159814523,-0.104352143874,0.36936561227,1.56768769779,0.450731707317,0.116637348594
K0044,2,0.694517683494,0.228987358438,9.79309350848,0.19303650427,9.71575875126,0.0530964364328,3061881.46141,359558.854059,0.681029863177,0.138941947958,0.0251462043499,0.0069003373166,-5.83447525245e-07,1.78779309434e-05,1.01350225031e-07,46.4784576941,25.1391210944,35.8087893943,0.0185196506221,0.459123164975,0.541166716386,0.485853658537,0.32912721979
K0044,3,0.63942169334,0.24948098886,9.79309350848,0.19303650427,9.88441024529,0.0417759520651,3061881.46141,826911.071204,0.601077466558,0.0309508089945,0.0293586155151,0.347475246193,-0.000183759661255,0.0106505799788,0.00631198548909,39.8717198535,29.4933034616,34.6825116576,0.708410932619,0.260295177384,1.04594299608,0.756598240469,0.402359478109
K0044,4,0.503052373346,0.203692728822,9.79309350848,0.19303650427,10.0359124617,0.0498503591607,3061881.46141,1770794.9757,0.375449180603,0.0117554127073,0.0368397201305,0.120645701101,-0.000161648374347,-0.00135678273664,0.000617759450352,31.4796594361,23.3852706962,27.4324650662,-0.402305926673,0.257130759511,0.816294383488,0.421875,0.389220165424
K0046,1,0.652690123126,0.138556622694,9.55299231209,0.203865265218,9.31120717641,0.0475823961346,854631.606594,22031.4208424,0.566847637051,0.059428993734,0.0490832058429,0.0508442343886,-0.00159829578736,0.00769482434869,-0.00170216167854,30.5323189882,19.2750372872,24.9036781377,0.673893032521,0.368700513882,0.909005594764,0.897391304348,0.198248128882
K0046,2,0.689903041999,0.221840539717,9.55299231209,0.203865265218,9.43600023748,0.049730776157,854631.606594,53201.538143,0.66861852552,0.109340868105,0.0199545361357,0.0518493159506,-6.3519056998e-05,-0.00505909002419,-0.00039099566821,33.8995384588,19.7140533877,26.8067959233,0.431175310126,0.418456584249,1.39603324085,0.994782608696,0.301731754056
K0046,3,0.730720168262,0.344092618982,9.55299231209,0.203865265218,9.63586217883,0.0500738751902,854631.606594,182459.608136,0.833295261765,0.505526480658,0.39350013035,0.0886455052226,-0.0014790501549,0.0122330952689,-0.00472922862348,42.0685962075,11.8383256034,26.9534609055,-0.648280417267,0.718594707914,0.790320103219,0.631762652705,0.539778589617
K0046,4,0.758230110594,0.385672336062,9.55299231209,0.203865265218,9.82906096963,0.0609195997326,854631.606594,596456.014274,0.922728817881,0.705658397984,0.133157566523,0.12513700376,-0.00210519325538,-0.0242892462583,0.000583690973068,44.9850262575,9.7433453425,27.3641858,-0.663254971705,0.78340914404,0.799431809396,0.637630662021,0.674265269882
K0047,1,0.735931767199,0.159621785841,9.5322157245,0.150350937437,9.35458675464,0.0480737892073,943635.025361,29042.2626634,0.721828996643,0.0659098690972,0.358123655417,0.827614013169,-0.0172946783637,-0.0351623232495,0.0330622507028,37.1188618512,25.5902432466,31.3545525489,-0.0266789918579,0.310586532821,0.68981300568,0.232954545455,0.202276765414
K0047,2,0.692497099579,0.231030131362,9.5322157245,0.150350937437,9.46523029072,0.0397688991056,943635.025361,80324.5018886,0.678309416968,0.0727087603177,0.123227155731,0.31622421228,-0.0119590903978,-0.0172610586992,-0.00263591352498,36.5338294171,23.9874681096,30.2606487633,-0.210502524243,0.343417635317,1.46246311934,0.676136363636,0.286938781082
K0047,3,0.739912355794,0.319671997516,9.5322157245,0.150350937437,9.57500036621,0.0474655560599,943635.025361,163282.354613,0.829175493705,0.496516969707,0.295130398005,0.880014146722,0.101486667828,0.241215448606,-0.0345749561186,46.4055642716,13.2230250305,29.8142946511,0.448959790316,0.715055182755,1.80332894853,0.532763532764,0.465364951122
K0047,4,0.570932008899,0.276118303306,9.5322157245,0.150350937437,9.73430283677,0.0744904499421,943635.025361,670924.752998,0.512588803522,0.0916217603687,0.0347320786358,0.0297375182991,-0.00101366396035,-0.00859013161003,0.000298513220801,33.8568045652,17.1789551526,25.5178798589,0.615849007701,0.492599630319,1.22019802177,0.981507823613,0.540671063021
K0050,1,0.663702661743,0.16713755209,9.6639264381,0.148741575281,9.46959049573,0.0578659663611,1365751.95,88654.5204918,0.5964453125,0.0767754503727,0.0775318316189,0.0140052426851,-1.20315751821e-06,-0.000113215692653,-2.30998623238e-06,33.4382611079,20.2183751592,26.8283181336,0.540612825612,0.395352076057,0.800886888547,0.940625,0.221171348115
K0050,2,0.748148436934,0.264065710141,9.6639264381,0.148741575281,9.62136292519,0.0199365461507,1365751.95,144403.677996,0.801403808594,0.117094488531,0.405372073138,0.719172859728,0.0136973882368,0.0134296773834,0.0262644862035,38.2596523246,24.2444375889,31.2520449567,-0.470893799042,0.366318402915,0.773592059767,0.68125,0.330514363404
K0050,3,0.693070499533,0.282907745464,9.6639264381,0.148741575281,9.7148351588,0.0410586992781,1365751.95,288075.89844,0.715662188854,0.248450842224,0.010783886458,0.141249105967,-0.000830442505832,0.0266243421215,0.000223158279061,39.3599435451,16.648265678,28.0041046115,0.782943626907,0.577025163695,1.00342495019,0.758620689655,0.413894767108
K0050,4,0.693462199224,0.342565225004,9.6639264381,0.148741575281,9.85003118876,0.0790566427548,1365751.95,844433.713813,0.762750385114,0.330583085582,0.150258401343,0.0632492296977,0.000924263886662,0.0172180251434,0.000868019401751,41.3472902501,15.4916614127,28.4194758314,-0.515995247686,0.625328254426,0.664969709391,0.682316118936,0.592070088065
K0051,1,0.898336906206,0.123387231879,9.65022209512,0.130806071009,9.46978071787,0.0719539868386,1986558.77,101133.41296,1.04714494299,0.172825975309,0.339332810562,0.145452355481,0.0125271838726,0.000754218053667,0.00553910325629,53.6010587255,35.2152217025,44.408140214,0.373088165822,0.343012572142,1.35016168852,0.745417515275,0.10126621699
K0051,2,0.623927253501,0.192407938152,9.65022209512,0.130806071009,9.62342762604,0.0330630943305,1986558.77,254946.009875,0.542878742,0.0012249033608,0.00915900736967,0.119166786932,0.000125786993741,0.0013623618036,-0.000741078854535,33.6890358695,31.5828523215,32.6359440955,-0.518244917409,0.0625183681761,1.03338731155,0.792260692464,0.293477507239
K0051,3,0.587594341514,0.22254428164,9.65022209512,0.130806071009,9.70980030255,0.024755679735,1986558.77,424680.142548,0.503754685548,0.0312918308629,0.0199360358733,0.000615500170028,-1.56359963537e-06,-2.69984950421e-05,-2.98618479951e-06,36.5249685472,25.3109667925,30.9179676699,-0.270286469765,0.307022899697,0.732925894643,0.759183673469,0.380632906784
K0051,4,0.575444441509,0.24787562002,9.65022209512,0.130806071009,9.79795599422,0.0538109131592,1986558.77,1204605.50333,0.500402655552,0.0808934039787,0.0177006051336,0.00195680872626,-3.11862566338e-05,-0.000986168119054,-4.09987317905e-05,39.2405078266,20.585494065,29.9130009458,-0.618037846359,0.47540194546,1.20795808127,0.982670744139,0.44115770046
K0055,1,0.639215449404,0.177796566416,9.42755626644,0.111481727721,9.28875772639,0.0338105680185,708086.950386,45639.1354916,0.560313862465,0.078281785083,0.00594287775256,0.00414745085674,8.91809954578e-06,-0.000540644273675,-2.32041899578e-05,34.1968264199,19.7608414779,26.9788339489,-0.671616878741,0.422143995609,1.11978175574,0.787356321839,0.225196636335
K0055,2,0.716593695457,0.271214329692,9.42755626644,0.111481727721,9.39610346396,0.0317827466203,708086.950386,106440.479322,0.747180109658,0.163664072156,0.499142396083,0.11460246282,0.00715984416639,0.0364863927081,-0.0289806465608,40.0401562169,21.8388487658,30.9395024913,-0.334010645111,0.45457633463,0.635178530515,0.545977011494,0.400884547577
K0055,3,0.799065070894,0.24918700538,9.42755626644,0.111481727721,9.45953803835,0.00826865939956,708086.950386,96125.7369438,0.894297768439,0.383439631225,0.283336769799,0.462108048396,0.00059999115658,0.00223807183882,0.00813332745757,45.8341536072,19.5397279484,32.6869407778,-0.628709036117,0.57368629263,0.805101438808,0.766570605187,0.288484032449
K0055,4,0.59850610144,0.297475891137,9.42755626644,0.111481727721,9.56603851285,0.083861908381,708086.950386,459577.969428,0.569293514828,0.0837255532347,0.0554630079,0.095993912397,-0.000633453823931,-0.011217675607,-0.00543116593292,34.5473530602,19.7260327425,27.1366929013,-0.619894740065,0.429014642363,0.846443136769,0.624460431655,0.574171342717
K0059,1,0.65973488118,0.159950840732,9.63669955593,0.134401475752,9.45525569192,0.0555591996641,912119.852929,74461.8854085,0.586780485047,0.144792173234,0.0115262320726,0.110405950715,0.000399848384828,0.0131843315511,-0.000705874412228,35.8678669971,16.562977006,26.2154220016,-0.0951937947898,0.538222414862,2.12274524152,0.64962406015,0.21059520632
K0059,2,0.644948775344,0.227458446103,9.63669955593,0.134401475752,9.61120872253,0.0338892066925,912119.852929,163079.521351,0.595468370174,0.121082493495,0.0333983473019,0.0467198910387,-0.000694430084053,0.00335061245204,-6.68788314439e-05,35.4227586914,18.1431538426,26.782956267,0.592618634567,0.48781081675,0.799787332957,0.914285714286,0.367486097602
K0059,3,0.818323641527,0.243690137619,9.63669955593,0.134401475752,9.68507811181,0.0173447589752,912119.852929,114186.232865,0.931048367833,0.439997841399,0.221250975034,0.289751864177,0.0363582670969,0.147335704651,-0.0135160566246,45.9797441555,18.8415338784,32.4106390169,0.0350074231681,0.590220993517,0.411230502822,0.986425339367,0.235366721692
K0059,4,0.619862959649,0.338684534006,9.63669955593,0.134401475752,9.79542574433,0.0813370202494,912119.852929,560250.861898,0.636086514734,0.250499445579,0.0893243824772,0.196291114041,0.0137523925221,0.0719601123694,0.00174728272918,38.8508149768,13.4186422104,26.1347285936,-0.100175753483,0.654611049513,0.359500306177,0.713855421687,0.629550094472
K0064,1,0.635602499773,0.294741290229,9.40312164859,0.248569965629,9.06951168061,0.165087637356,1150762.28179,563913.020088,0.624588541342,0.111266185507,0.0199979345321,0.433499265056,0.012221312348,0.0780551228481,0.011690183977,39.4224104435,21.7264535288,30.5744319861,-0.297049231262,0.448880642143,0.621639370453,0.868064118372,0.495765603672
K0064,2,0.636044146645,0.229525250769,9.40312164859,0.248569965629,9.35103761688,0.0674786218707,1150762.28179,254056.923213,0.582560585277,0.0184300603895,0.00195652214107,0.332750777433,0.00199222146642,0.0182456538041,-0.00103029381459,34.112681937,26.9039258727,30.5083039048,-0.463775597645,0.211321879576,1.15107316611,0.41975308642,0.33129659377
K0064,3,0.728077271067,0.239131060081,9.40312164859,0.248569965629,9.49871449961,0.030542280816,1150762.28179,168467.916993,0.748268556622,0.0959158611895,0.0349319368106,0.150774207998,-0.000639941860063,0.0167265648999,-0.00315672857758,41.3994407467,26.6547637266,34.0271022366,0.355343896796,0.356156429994,0.722788801993,0.883950617284,0.301444057831
K0064,4,0.733485154549,0.246669166755,9.40312164859,0.248569965629,9.69363466144,0.082106765707,1150762.28179,164324.421499,0.763001066911,0.196476463239,0.0877015332647,0.413724482691,0.00810795415273,0.106832657086,-0.0309004612287,44.2056275986,22.7593045896,33.4824660941,0.259289008773,0.485149158017,0.573840344991,0.953086419753,0.333029656754
K0067,1,0.641539678151,0.222420473356,9.54284322799,0.132179168663,9.39943576734,0.0520452793223,1562013.39441,212158.835751,0.586925743535,0.104032109197,0.0848242604185,0.233423794028,0.0198913971718,0.0537769902945,0.00362955454922,40.706839074,21.9479079195,31.3273734967,-0.0479660445786,0.460829963252,1.84801385904,0.241492864984,0.339374864793
K0067,2,0.710840684404,0.20991606535,9.54284322799,0.132179168663,9.48685767408,0.0232416358252,1562013.39441,182268.514313,0.699375000753,0.0313174513966,0.00389619151646,0.271618669775,-0.00184965160839,0.0146819617916,-0.00166373214056,39.9586762352,30.8516887102,35.4051824727,0.119070959677,0.227910140751,0.777991890798,0.954994511526,0.277301402017
K0067,3,0.687754861419,0.239869940046,9.54284322799,0.132179168663,9.55784916087,0.0351734547076,1562013.39441,297559.205466,0.676887160663,0.161697246767,0.0315292439697,0.0370026728214,-2.32402344119e-05,-0.0005997286594,-2.66208726438e-05,44.2902661621,22.350258152,33.3202621571,-0.651080987683,0.495368619593,0.852995798535,0.882288228823,0.338958788409
K0067,4,0.633516481837,0.268900833437,9.54284322799,0.132179168663,9.72738954965,0.0861140710753,1562013.39441,869939.982628,0.603607052288,0.0269890893631,0.0111803175415,0.473932574714,0.00321845026263,0.0291478286887,-0.00761584632474,37.383966101,28.2766467052,32.8303064031,0.744663843162,0.243615655202,0.978091162186,0.716483516484,0.456692878797
K0068,1,0.56733951833,0.192992145378,9.84640844837,0.129570151933,9.69053007997,0.123255695178,3015241.29143,569274.766862,0.457079341941,0.00667253307291,0.0126638167648,0.0305495815647,-2.12520401025e-05,-9.77074127938e-05,3.0795159982e-05,32.4958341349,27.125113535,29.8104738349,-0.743686757999,0.16527412645,0.985217870624,0.895918367347,0.263713827078
K0068,2,0.675392154234,0.246900659478,9.84640844837,0.129570151933,9.80637944667,0.0262494264484,3015241.29143,656129.674342,0.658833459754,0.077460104167,0.0566128083621,0.0543169726602,-4.01847186571e-06,-0.00222414925761,0.000165754721761,42.8361964547,27.2956425403,35.0659194975,0.554908876047,0.362790238177,1.20945625018,0.919305413687,0.364188206192
K0068,3,0.690443378594,0.235114564722,9.84640844837,0.129570151933,9.90044014409,0.0290208094709,3015241.29143,806411.00733,0.677796546684,0.0737873142767,0.0471737996527,0.0308663911727,-0.000399339027105,-0.00417146580355,-0.00137090853518,43.1160439198,28.2003197414,35.6581818306,-0.587283155352,0.345943709635,1.16873808272,0.864147088866,0.305943857906
K0068,4,0.766146568084,0.23784750796,9.84640844837,0.129570151933,9.98844334479,0.0376159326731,3015241.29143,983425.8429,0.819947185064,0.0924567844382,0.0594131094055,0.125207967995,-0.00161188330192,0.00629151591654,0.00292267033803,46.9128971164,31.7819643958,39.3474307561,-0.25109711761,0.32253247296,0.713706899819,0.984678243105,0.175574093803
K0072,1,0.716412447069,0.193890027377,9.62018946305,0.177021508917,9.38255675765,0.115312079669,1116742.75792,66598.5002127,0.700839656207,0.0565454788597,0.00906268942962,0.546782101601,0.0103393904653,0.0531363725154,0.00202553469771,40.2735286968,28.286829765,34.2801792309,0.563843953043,0.297632199603,1.15779000355,0.240740740741,0.281687863835
K0072,2,0.676098299169,0.207333330824,9.62018946305,0.177021508917,9.57265285583,0.0356836031893,1116742.75792,137886.999394,0.637001540075,0.00738948198098,0.0301180726919,0.115625596998,-0.00316226612357,-0.00432807770755,8.3358879503e-05,35.3247114098,30.8398132314,33.0822623206,-0.594287877574,0.126962061385,1.05166614801,0.926998841251,0.295749920236
K0072,3,0.684189461355,0.242684298749,9.62018946305,0.177021508917,9.70965106224,0.0360282789705,1116742.75792,233172.726532,0.671264512889,0.0536162355716,0.0767485300411,0.141077706368,-0.0001535128774,0.00208783620509,-0.0111313889724,39.4748141749,27.5489408935,33.5118775342,-0.341855987773,0.302113474899,1.3153179143,0.825028968714,0.37233377876
K0072,4,0.605105048833,0.294467599845,9.62018946305,0.177021508917,9.81639989156,0.0648295417355,1116742.75792,679084.531782,0.577436867803,0.00309586954541,0.0280813547832,0.410013731879,-0.00560374805821,0.0075503916322,0.00198384523604,33.0367287846,29.9929470275,31.5148379061,0.263425239004,0.0921332670965,1.08706847589,0.341067285383,0.587696798703
K0076,1,0.647445074083,0.182465739706,9.80134934661,0.159714294365,9.57863355288,0.115650148771,1397697.57853,157508.044743,0.576003536877,0.0763713052909,0.0111029682831,0.342831068064,0.00455351459522,0.0396422434155,0.00351309960373,37.4108326308,22.1816414401,29.7962370354,-0.571260247859,0.407079717819,1.22379246013,0.263093788063,0.276073530534
K0076,2,0.655108607554,0.276764900373,9.80134934661,0.159714294365,9.77218021711,0.0489966478232,1397697.57853,320266.534461,0.643776862238,0.102101785045,0.108592669594,0.388906447911,0.0197852360806,0.0567088224667,-0.0178560929072,39.7712954553,23.0739522709,31.4226238631,0.321932559303,0.419834028367,1.52202477291,0.78928136419,0.422529412438
K0076,3,0.771901536043,0.238709660844,9.80134934661,0.159714294365,9.89373339967,0.025997108313,1397697.57853,274791.582213,0.833044855023,0.169626401673,0.138845318405,0.116478420602,-0.00286379028292,-0.024092508487,-0.00538959318758,45.1569447874,26.2660480948,35.7114964411,-0.663032620285,0.418338680385,0.886593395894,0.45177045177,0.248439750255
K0076,4,0.692248311832,0.277165250157,9.80134934661,0.159714294365,9.96110334492,0.0321548817734,1397697.57853,644947.499396,0.708628792385,0.0698892510106,0.0223560840627,0.389269427241,-0.00908079299047,0.0527431883722,-0.010263061551,39.9463521908,26.9924320074,33.4693920991,0.382534888283,0.324282931306,1.31771529856,0.358536585366,0.309872109322
K0080,1,0.736848271338,0.235610074327,9.52865635167,0.181421550934,9.31038679476,0.0513421879182,1160101.51073,132890.417738,0.761287215764,0.0488799224876,0.0593006497913,0.633294955061,0.0148770346906,0.0456448652697,-0.0191356812756,38.9459548424,28.8802272098,33.9130910261,-0.277514956549,0.258453738606,1.28662366773,0.730569948187,0.272674542903
K0080,2,0.722328158546,0.301814564843,9.52865635167,0.181421550934,9.43834703398,0.0360214839855,1160101.51073,225786.629254,0.78055013029,0.177612507038,0.321687480869,1.05892494019,0.0666489150861,0.0742290941688,0.0342856887536,43.0519489179,23.5318145535,33.2918817357,-0.53953604964,0.453408843386,1.29780362917,0.788586251621,0.419792812612
K0080,3,0.631889594605,0.250323090195,9.52865635167,0.181421550934,9.59180921095,0.0470284087605,1160101.51073,328127.905915,0.588362848458,0.0624770177787,0.10381914693,0.114992404689,0.00712223045803,0.0181929978284,0.000928195080552,35.953923689,22.8435197815,29.3987217353,-0.298768759994,0.364644594033,1.44315403854,0.85084306096,0.335272231088
K0080,4,0.672495666003,0.26818293327,9.52865635167,0.181421550934,9.77468456903,0.0720164550431,1160101.51073,473296.557824,0.668483724068,0.178775408352,0.0118932294899,0.259653997094,0.00309100304667,0.0394509577086,0.00137288870266,40.9951861492,19.450567671,30.2228769101,0.491088189639,0.525540203667,0.692959921795,0.815584415584,0.460442472451
K0087,1,0.832118161186,0.145855168322,9.61694525548,0.191817856833,9.39078593566,0.118980476662,2159770.32427,203112.850922,0.908922292873,0.0764025157719,0.0423260223845,0.270622262316,-0.00460057471709,-0.0208051802818,-0.00358836789283,49.8680985748,36.4281578649,43.1481282199,-0.0844182528358,0.269509788702,1.36244588857,0.743565300286,0.121531577185
K0087,2,0.770576896045,0.191887528064,9.61694525548,0.191817856833,9.5341689121,0.0257125016326,2159770.32427,237621.965354,0.803088146957,0.0032602103068,0.0560649218858,0.250484323151,-0.00504937773639,0.00200317734161,-0.00337648609797,42.4814202169,39.5611779525,41.0212990847,-0.693469192067,0.0687416345643,0.98708491688,0.829361296473,0.203166205507
K0087,3,0.582694630101,0.222109366774,9.61694525548,0.191817856833,9.67581952342,0.0428398189594,2159770.32427,475290.115047,0.496138053966,0.0382096390312,0.047463986146,0.0341279753269,0.000948299828543,0.00604429918262,-0.000114910727281,38.0556599474,25.0916901778,31.5736750626,-0.100874677637,0.340658125164,0.665585269998,0.842406876791,0.346882804914
K0087,4,0.488251907253,0.207095828957,9.61694525548,0.191817856833,9.86709246151,0.0804666442638,2159770.32427,1242754.92345,0.358520955947,0.0031063507784,0.00777180211249,0.0591799433735,-0.000117082418316,-0.000868475371169,-0.000136513884831,29.4665868729,25.1920643337,27.3293256033,-0.558535071691,0.145063374922,0.934031253973,0.597328244275,0.455657783224
K0090,1,0.561528327494,0.192804984033,9.62962096032,0.135672471288,9.46175797294,0.0777530882288,1468321.11236,307182.01074,0.448532205131,0.0499666196034,0.0658516055567,0.170053610955,2.37425006626e-05,0.00868015518284,0.000501641389296,32.2337010667,18.6507397658,25.4422204162,-0.59803051536,0.421390062308,0.831537562336,0.946959896507,0.288656732556
K0090,2,0.666268953466,0.188370261793,9.62962096032,0.135672471288,9.59030670206,0.0275989700519,1468321.11236,296635.466208,0.610836868104,0.107763884122,0.00186491921229,0.103818853591,0.000296597301588,0.0105926393499,-0.000209150504787,38.0786992073,20.8872428861,29.4829710467,-0.139404687045,0.451471732991,1.77141409892,0.69689119171,0.227967301654
K0090,3,0.781319634169,0.219978308775,9.62962096032,0.135672471288,9.66311895034,0.0248870059927,1468321.11236,193200.315048,0.839492335365,0.0301002181649,0.107073395401,0.19880625178,-0.0195408204585,-0.0152702462918,-0.00532853325864,39.5480862351,32.0671359299,35.8076110825,-0.284518768965,0.189160867629,0.838709485221,0.336787564767,0.198278551087
K0090,4,0.674310675383,0.298046614499,9.62962096032,0.135672471288,9.80351765505,0.0713272655231,1468321.11236,671303.320361,0.692468254181,0.233704100662,0.0438965091699,0.126166405326,0.00607388550865,0.0428553534525,0.000915831658808,42.6096956467,17.9654058069,30.2875507268,0.149847097132,0.578372820217,0.44693919261,0.683937823834,0.522499706121
K0092,1,0.717763519239,0.235135663383,9.58847851454,0.124084453867,9.45758508565,0.0384915581405,1410633.86791,152052.657177,0.726426753618,0.0787926314946,0.0843737868607,0.663243739563,0.0113404786833,0.0345038198371,0.0249114319484,41.7894511547,27.800894837,34.7951729958,-0.657370611652,0.334738933658,1.10316072705,0.479815455594,0.280592876408
K0092,2,0.689340266401,0.236041884581,9.58847851454,0.124084453867,9.51146819131,0.0194951574784,1410633.86791,184817.028338,0.67603623307,0.0765500558481,0.152623887372,0.0293897958272,0.000341595483384,-0.00248319119891,0.00565408276965,40.6448571467,26.3151903625,33.4800237546,0.454252653875,0.352557932052,1.29329207713,0.876585928489,0.33294338056
K0092,3,0.573979098908,0.241691971951,9.58847851454,0.124084453867,9.62512863067,0.0403439458862,1410633.86791,404636.511722,0.495011527281,0.00318610727893,0.0223924402908,0.058195133749,-0.00119924625051,-0.000516863503794,-0.000276483855267,30.8872279993,27.54485489,29.2160414447,0.169014563266,0.10821214223,1.11404093453,0.961849710983,0.443907521825
K0092,4,0.730867343488,0.253722116892,9.58847851454,0.124084453867,9.75979655486,0.0658817299887,1410633.86791,668990.942827,0.763039431647,0.0179502437001,0.0269428175391,0.375952918236,-0.00371243938414,-0.0160990229462,0.00846251997332,39.4161780424,33.0080823399,36.2121301911,0.296510431244,0.162575267841,1.15794570205,0.872979214781,0.234036623886
K0093,1,0.648555894339,0.15702987487,9.50351374115,0.214304445856,9.23702415236,0.037316015815,541441.392854,29903.0703577,0.566168823064,0.00952346337986,0.00875822298848,0.110801360247,0.000105117939243,-0.00330988750153,-5.14438970629e-05,27.2411525012,22.8882742638,25.0647133825,-0.317976063566,0.15979053152,1.14977788517,0.754919499106,0.196057752465
K0093,2,0.590197579483,0.203127408788,9.50351374115,0.214304445856,9.40761630345,0.0625616683372,541441.392854,102603.837206,0.496203800054,0.0284644182811,0.0420916788327,0.0145384219442,8.38190099537e-05,-0.00151191560331,0.000327152799016,27.240563131,19.1174946587,23.1790288949,-0.569547934998,0.298197523789,0.866548682022,0.58064516129,0.344847461443
K0093,3,0.757609436092,0.327077324889,9.50351374115,0.214304445856,9.58635028207,0.0550029300108,541441.392854,129636.74877,0.86721008209,0.394302096664,0.0910899881902,0.0170261524221,0.000345235380584,0.00806363961408,-0.000436874182359,40.8482762654,16.3410902138,28.5946832396,-0.407417206175,0.599956431267,0.579879049441,0.724014336918,0.480558257632
